"log_id";"user";"currenttrial";"img";"goodanswer";"answer";"answerhistory";"isgoodanswer";"certitude";"certitudeHistory";"timestamp";"time"
"1037";"808430708";"11";"181";"Choucas des tours";"[""Corbeau freux"",""Grand corbeau"",""Corneille noire""]";"""[""Corbeau freux"",""Grand corbeau"",""Corneille noire""]""";"0";"7";"""[""7""]""";"1648215261174";"352402"
"1042";"808430708";"16";"190";"Corneille noire";"[""Grand corbeau"",""Corneille noire""]";"""[""Corneille noire"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648215261174";"468916"
"1032";"808430708";"6";"194";"Corneille noire";"[""Corbeau freux"",""Corneille noire""]";"""[""Corneille noire"",""Corbeau freux"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648215261174";"219765"
"1044";"808430708";"18";"205";"Grand corbeau";"[""Grand corbeau"",""Corneille noire""]";"""[""Corneille noire"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648215261174";"507633"
"1040";"808430708";"14";"213";"Mesange charbonniere";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange charbonniere"",""Mesange noire"",""Mesange nonnette""]""";"1";"5";"""[""5""]""";"1648215261174";"419659"
"1030";"808430708";"4";"216";"Mesange charbonniere";"[""Mesange nonnette"",""Mesange noire""]";"""[""Mesange nonnette"",""Mesange noire""]""";"0";"4";"""[""4""]""";"1648215261174";"171409"
"1035";"808430708";"9";"238";"Pigeon biset";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon biset"",""Pigeon ramier""]""";"1";"6";"""[""6""]""";"1648215261174";"298505"
"1043";"808430708";"17";"253";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon biset"",""Pigeon ramier""]""";"1";"6";"""[""6""]""";"1648215261174";"485186"
"1041";"808430708";"15";"295";"Corbeau freux";"[""Corbeau freux""]";"""[""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648215261174";"449133"
"1034";"808430708";"8";"305";"Grand corbeau";"[""Corbeau freux"",""Grand corbeau"",""Corneille noire""]";"""[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]""";"1";"7";"""[""6"",""7""]""";"1648215261174";"265659"
"1036";"808430708";"10";"314";"Mesange nonnette";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"3";"""[""3""]""";"1648215261174";"326305"
"1026";"808430708";"0";"315";"Mesange nonnette";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange charbonniere"",""Mesange nonnette""]""";"1";"4";"""[""5"",""4"",""3"",""4""]""";"1648215261174";"39145"
"1028";"808430708";"2";"317";"Mesange noire";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"0";"3";"""[""3""]""";"1648215261174";"118369"
"1033";"808430708";"7";"329";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"6";"""[""6""]""";"1648215261174";"245878"
"1029";"808430708";"3";"330";"Rouge gorge";"[""Rouge gorge"",""Choucas des tours""]";"""[""Choucas des tours"",""Rouge gorge""]""";"1";"3";"""[""3""]""";"1648215261174";"147009"
"900";"811872399";"5";"93";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"7";"""[""7""]""";"1648211999912";"455205"
"875";"811872399";"1";"142";"Choucas des tours";"[""Corneille noire""]";"""[""Corneille noire""]""";"0";"6";"""[""6""]""";"1648211999912";"292640"
"918";"811872399";"11";"183";"Choucas des tours";"[""Corneille noire""]";"""[""Corbeau freux"",""Corneille noire""]""";"0";"6";"""[""6""]""";"1648211999912";"615432"
"928";"811872399";"16";"192";"Corneille noire";"[""Corneille noire""]";"""[""Corneille noire""]""";"1";"6";"""[""6""]""";"1648211999912";"702472"
"903";"811872399";"6";"199";"Corneille noire";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"6";"""[""6""]""";"1648211999912";"474734"
"926";"811872399";"14";"211";"Mesange charbonniere";"[""Mesange charbonniere""]";"""[""Mesange charbonniere""]""";"1";"7";"""[""7""]""";"1648211999912";"682560"
"858";"811872399";"0";"217";"Mesange nonnette";"[""Mesange nonnette""]";"""[""Mesange noire"",""Mesange nonnette"",""Mesange noire"",""Mesange nonnette"",""Mesange noire""]""";"1";"6";"""[""6"",""7"",""6"",""6"",""6"",""6"",""3"",""6"",""6"",""2"",""6""]""";"1648211999912";"156058"
"914";"811872399";"10";"225";"Mesange nonnette";"[""Mesange noire""]";"""[""Mesange noire""]""";"0";"7";"""[""7""]""";"1648211999912";"594800"
"935";"811872399";"19";"237";"Pigeon biset";"[""Pigeon biset""]";"""[""Pigeon biset""]""";"1";"6";"""[""6""]""";"1648211999912";"757944"
"913";"811872399";"9";"241";"Pigeon biset";"[""Pigeon biset""]";"""[""Pigeon biset""]""";"1";"6";"""[""6""]""";"1648211999912";"576773"
"907";"811872399";"7";"254";"Pigeon ramier";"[""Pigeon ramier""]";"""[""Pigeon ramier""]""";"1";"6";"""[""6""]""";"1648211999912";"517032"
"930";"811872399";"17";"255";"Pigeon ramier";"[""Pigeon ramier""]";"""[""Pigeon ramier""]""";"1";"6";"""[""6""]""";"1648211999912";"717885"
"923";"811872399";"13";"262";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"7";"""[""7""]""";"1648211999912";"656510"
"894";"811872399";"3";"266";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"7";"""[""7""]""";"1648211999912";"421122"
"934";"811872399";"18";"268";"Grand corbeau";"[""Corneille noire""]";"""[""Corneille noire""]""";"0";"6";"""[""6""]""";"1648211999912";"746761"
"922";"811872399";"12";"288";"Mesange noire";"[""Mesange noire""]";"""[""Mesange noire""]""";"1";"7";"""[""7""]""";"1648211999912";"641416"
"927";"811872399";"15";"294";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1648211999912";"690462"
"910";"811872399";"8";"303";"Grand corbeau";"[""Corneille noire""]";"""[""Corneille noire""]""";"0";"6";"""[""6""]""";"1648211999912";"557123"
"897";"811872399";"4";"307";"Mesange charbonniere";"[""Mesange noire""]";"""[""Mesange noire""]""";"0";"7";"""[""7""]""";"1648211999912";"433916"
"887";"811872399";"2";"318";"Mesange noire";"[""Mesange noire""]";"""[""Mesange noire""]""";"1";"7";"""[""7""]""";"1648211999912";"357240"
"111";"838414761";"14";"7";"Mesange charbonniere";"[""Mesange charbonniere""]";"""[""Mesange charbonniere""]""";"1";"7";"""[""7""]""";"1648207675561";"332477"
"87";"838414761";"4";"125";"Mesange charbonniere";"[""Mesange charbonniere""]";"""[""Mesange nonnette"",""Pigeon biset"",""Mesange nonnette"",""Mesange charbonniere""]""";"1";"7";"""[""7""]""";"1648207675561";"171377"
"95";"838414761";"6";"147";"Corneille noire";"[""Corneille noire"",""Grand corbeau""]";"""[""Grand corbeau"",""Corneille noire""]""";"1";"7";"""[""7""]""";"1648207675561";"203920"
"114";"838414761";"16";"149";"Corneille noire";"[""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Grand corbeau"",""Choucas des tours"",""Corbeau freux"",""Corneille noire"",""Corbeau freux"",""Grand corbeau""]""";"0";"7";"""[""7""]""";"1648207675561";"367384"
"112";"838414761";"15";"151";"Corbeau freux";"[""Corneille noire"",""Grand corbeau"",""Choucas des tours"",""Corbeau freux""]";"""[""Corneille noire"",""Corbeau freux"",""Choucas des tours"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648207675561";"342463"
"90";"838414761";"5";"158";"Corbeau freux";"[""Corneille noire"",""Choucas des tours""]";"""[""Corneille noire"",""Choucas des tours"",""Corbeau freux""]""";"0";"6";"""[""7"",""6""]""";"1648207675561";"185356"
"106";"838414761";"11";"179";"Choucas des tours";"[""Corneille noire"",""Choucas des tours""]";"""[""Corneille noire"",""Grand corbeau"",""Choucas des tours""]""";"1";"6";"""[""6""]""";"1648207675561";"307019"
"65";"838414761";"1";"184";"Choucas des tours";"[""Corneille noire"",""Grand corbeau"",""Choucas des tours"",""Corbeau freux""]";"""[""Corneille noire"",""Grand corbeau"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648207675561";"68021"
"116";"838414761";"18";"207";"Grand corbeau";"[""Grand corbeau""]";"""[""Grand corbeau""]""";"1";"5";"""[""7"",""6"",""5""]""";"1648207675561";"380602"
"103";"838414761";"10";"219";"Mesange nonnette";"[""Mesange noire"",""Mesange nonnette""]";"""[""Mesange noire"",""Mesange nonnette""]""";"1";"7";"""[""7""]""";"1648207675561";"273825"
"53";"838414761";"0";"224";"Mesange nonnette";"[""Mesange charbonniere"",""Mesange noire"",""Mesange nonnette""]";"""[""Mesange noire"",""Mesange charbonniere"",""Mesange nonnette""]""";"1";"7";"""[""7""]""";"1648207675561";"36228"
"118";"838414761";"19";"242";"Pigeon biset";"[""Pigeon ramier""]";"""[""Pigeon ramier""]""";"0";"7";"""[""7""]""";"1648207675561";"385833"
"101";"838414761";"9";"246";"Pigeon biset";"[""Pigeon ramier""]";"""[""Pigeon ramier""]""";"0";"5";"""[""5""]""";"1648207675561";"244743"
"96";"838414761";"7";"247";"Pigeon ramier";"[""Pigeon ramier""]";"""[""Pigeon ramier""]""";"1";"7";"""[""7""]""";"1648207675561";"211703"
"115";"838414761";"17";"251";"Pigeon ramier";"[""Pigeon ramier""]";"""[""Pigeon ramier""]""";"1";"7";"""[""7""]""";"1648207675561";"372754"
"77";"838414761";"3";"257";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"7";"""[""7""]""";"1648207675561";"117097"
"109";"838414761";"13";"260";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"7";"""[""7""]""";"1648207675561";"328100"
"99";"838414761";"8";"267";"Grand corbeau";"[""Grand corbeau"",""Corbeau freux""]";"""[""Grand corbeau"",""Choucas des tours"",""Corneille noire"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1648207675561";"229956"
"108";"838414761";"12";"278";"Mesange noire";"[""Mesange noire"",""Mesange nonnette""]";"""[""Mesange charbonniere"",""Mesange noire"",""Mesange nonnette""]""";"1";"7";"""[""7""]""";"1648207675561";"321882"
"73";"838414761";"2";"290";"Mesange noire";"[""Mesange charbonniere"",""Mesange noire"",""Mesange nonnette""]";"""[""Mesange nonnette"",""Mesange noire"",""Mesange charbonniere""]""";"1";"7";"""[""7""]""";"1648207675561";"103409"
"448";"841619027";"17";"63";"Pigeon ramier";"[""Corbeau freux"",""Mesange noire"",""Mesange nonnette"",""Corneille noire""]";"""[""Mesange nonnette"",""Corneille noire"",""Mesange noire"",""Corbeau freux""]""";"0";"7";"""[""7""]""";"1648209353063";"327823"
"431";"841619027";"13";"120";"Rouge gorge";"[""Mesange charbonniere"",""Grand corbeau"",""Pigeon biset"",""Mesange nonnette""]";"""[""Mesange nonnette"",""Grand corbeau"",""Mesange charbonniere"",""Pigeon biset""]""";"0";"5";"""[""5""]""";"1648209353063";"270180"
"413";"841619027";"9";"130";"Pigeon biset";"[""Rouge gorge"",""Grand corbeau"",""Pigeon biset"",""Mesange noire""]";"""[""Mesange noire"",""Pigeon biset"",""Grand corbeau"",""Rouge gorge""]""";"1";"4";"""[""4""]""";"1648209353063";"214986"
"399";"841619027";"5";"153";"Corbeau freux";"[""Mesange charbonniere"",""Pigeon biset"",""Mesange noire"",""Choucas des tours""]";"""[""Pigeon biset"",""Mesange noire"",""Choucas des tours"",""Mesange charbonniere""]""";"0";"4";"""[""4""]""";"1648209353063";"181885"
"454";"841619027";"18";"155";"Grand corbeau";"[""Rouge gorge"",""Grand corbeau"",""Corbeau freux"",""Pigeon biset"",""Mesange nonnette""]";"""[""Pigeon biset"",""Mesange nonnette"",""Rouge gorge"",""Corbeau freux"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648209353063";"343166"
"365";"841619027";"0";"169";"Mesange nonnette";"[""Mesange noire"",""Choucas des tours"",""Mesange nonnette"",""Corneille noire""]";"""[""Pigeon biset"",""Pigeon ramier"",""Grand corbeau"",""Mesange nonnette"",""Choucas des tours"",""Pigeon ramier"",""Mesange noire"",""Corneille noire""]""";"1";"3";"""[""5"",""5"",""4"",""4"",""3"",""3"",""2"",""2"",""5"",""5"",""6"",""7"",""7"",""7"",""3""]""";"1648209353063";"29590"
"440";"841619027";"15";"176";"Corbeau freux";"[""Rouge gorge"",""Grand corbeau"",""Choucas des tours""]";"""[""Choucas des tours"",""Grand corbeau"",""Rouge gorge""]""";"0";"4";"""[""4""]""";"1648209353063";"298519"
"423";"841619027";"11";"182";"Choucas des tours";"[""Grand corbeau"",""Corbeau freux"",""Pigeon ramier"",""Mesange noire""]";"""[""Corbeau freux"",""Pigeon ramier"",""Mesange noire"",""Grand corbeau""]""";"0";"4";"""[""4""]""";"1648209353063";"254783"
"402";"841619027";"6";"189";"Corneille noire";"[""Mesange charbonniere"",""Grand corbeau"",""Mesange noire"",""Choucas des tours""]";"""[""Mesange noire"",""Grand corbeau"",""Mesange charbonniere"",""Choucas des tours""]""";"0";"7";"""[""7""]""";"1648209353063";"190257"
"446";"841619027";"16";"193";"Corneille noire";"[""Rouge gorge"",""Grand corbeau"",""Pigeon ramier"",""Mesange nonnette""]";"""[""Pigeon ramier"",""Mesange nonnette"",""Grand corbeau"",""Rouge gorge""]""";"0";"3";"""[""3""]""";"1648209353063";"316622"
"391";"841619027";"4";"215";"Mesange charbonniere";"[""Rouge gorge"",""Mesange charbonniere"",""Corbeau freux"",""Mesange noire"",""Mesange nonnette""]";"""[""Mesange charbonniere"",""Rouge gorge"",""Corbeau freux"",""Mesange noire"",""Mesange nonnette""]""";"1";"5";"""[""5""]""";"1648209353063";"151431"
"405";"841619027";"7";"249";"Pigeon ramier";"[""Mesange charbonniere"",""Corbeau freux"",""Pigeon ramier"",""Choucas des tours""]";"""[""Choucas des tours"",""Corbeau freux"",""Mesange charbonniere"",""Pigeon ramier""]""";"1";"4";"""[""4""]""";"1648209353063";"199539"
"411";"841619027";"8";"275";"Grand corbeau";"[""Mesange charbonniere"",""Corbeau freux"",""Pigeon ramier"",""Choucas des tours""]";"""[""Mesange charbonniere"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau"",""Pigeon ramier""]""";"0";"3";"""[""3""]""";"1648209353063";"207839"
"377";"841619027";"2";"281";"Mesange noire";"[""Mesange charbonniere"",""Grand corbeau"",""Corbeau freux"",""Pigeon ramier"",""Mesange nonnette""]";"""[""Mesange nonnette"",""Pigeon ramier"",""Mesange charbonniere"",""Corbeau freux"",""Grand corbeau""]""";"0";"6";"""[""6""]""";"1648209353063";"74751"
"425";"841619027";"12";"286";"Mesange noire";"[""Rouge gorge"",""Mesange charbonniere"",""Grand corbeau"",""Pigeon ramier"",""Choucas des tours""]";"""[""Choucas des tours"",""Grand corbeau"",""Mesange charbonniere"",""Rouge gorge"",""Pigeon ramier""]""";"0";"4";"""[""4""]""";"1648209353063";"262716"
"372";"841619027";"1";"296";"Choucas des tours";"[""Corbeau freux"",""Pigeon biset"",""Choucas des tours"",""Mesange nonnette"",""Corneille noire""]";"""[""Mesange nonnette"",""Pigeon biset"",""Corbeau freux"",""Mesange noire"",""Choucas des tours"",""Corneille noire"",""Pigeon biset"",""Mesange noire"",""Pigeon biset"",""Corbeau freux"",""Choucas des tours"",""Corneille noire"",""Mesange nonnette""]""";"1";"4";"""[""5"",""4"",""3"",""1"",""2"",""1"",""1"",""1"",""1"",""2"",""2"",""5"",""5"",""6"",""7"",""4""]""";"1648209353063";"61748"
"433";"841619027";"14";"309";"Mesange charbonniere";"[""Rouge gorge"",""Corbeau freux"",""Pigeon ramier"",""Mesange nonnette""]";"""[""Pigeon ramier"",""Mesange nonnette"",""Corbeau freux"",""Rouge gorge""]""";"0";"6";"""[""6""]""";"1648209353063";"277320"
"415";"841619027";"10";"313";"Mesange nonnette";"[""Rouge gorge"",""Grand corbeau"",""Pigeon ramier"",""Choucas des tours"",""Mesange nonnette""]";"""[""Pigeon ramier"",""Choucas des tours"",""Mesange nonnette"",""Grand corbeau"",""Rouge gorge""]""";"1";"4";"""[""4""]""";"1648209353063";"222750"
"455";"841619027";"19";"322";"Pigeon biset";"[""Rouge gorge"",""Mesange charbonniere"",""Corbeau freux"",""Pigeon ramier"",""Choucas des tours""]";"""[""Corbeau freux"",""Pigeon ramier"",""Choucas des tours"",""Mesange charbonniere"",""Rouge gorge""]""";"0";"7";"""[""7""]""";"1648209353063";"351394"
"390";"841619027";"3";"331";"Rouge gorge";"[""Corbeau freux"",""Pigeon ramier"",""Mesange nonnette""]";"""[""Corbeau freux"",""Rouge gorge"",""Pigeon ramier"",""Mesange nonnette""]""";"0";"5";"""[""5"",""5""]""";"1648209353063";"138709"
"271";"895474814";"14";"8";"Mesange charbonniere";"[""Mesange nonnette"",""Mesange charbonniere"",""Choucas des tours""]";"""[""Mesange nonnette"",""Mesange charbonniere"",""Choucas des tours""]""";"1";"3";"""[""3""]""";"1648208468610";"321129"
"246";"895474814";"6";"83";"Corneille noire";"[""Corneille noire"",""Grand corbeau""]";"""[""Corneille noire"",""Grand corbeau""]""";"1";"5";"""[""5""]""";"1648208468610";"219580"
"270";"895474814";"13";"118";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"5";"""[""5""]""";"1648208468610";"306612"
"264";"895474814";"11";"143";"Choucas des tours";"[""Corneille noire""]";"""[""Corneille noire""]""";"0";"4";"""[""4""]""";"1648208468610";"282818"
"241";"895474814";"5";"159";"Corbeau freux";"[""Corneille noire"",""Grand corbeau"",""Choucas des tours""]";"""[""Corneille noire"",""Choucas des tours"",""Grand corbeau""]""";"0";"3";"""[""3""]""";"1648208468610";"207961"
"266";"895474814";"12";"164";"Mesange noire";"[""Mesange nonnette"",""Mesange charbonniere"",""Choucas des tours""]";"""[""Mesange noire"",""Mesange nonnette"",""Mesange charbonniere"",""Choucas des tours""]""";"0";"4";"""[""4""]""";"1648208468610";"296838"
"207";"895474814";"0";"168";"Mesange nonnette";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange nonnette"",""Mesange nonnette"",""Mesange charbonniere""]""";"1";"5";"""[""6"",""6"",""5""]""";"1648208468610";"79824"
"278";"895474814";"16";"178";"Corneille noire";"[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648208468610";"339266"
"216";"895474814";"1";"188";"Choucas des tours";"[""Corneille noire"",""Corbeau freux""]";"""[""Corneille noire"",""Corbeau freux""]""";"0";"4";"""[""4""]""";"1648208468610";"106244"
"260";"895474814";"10";"223";"Mesange nonnette";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"1";"5";"""[""5"",""3"",""5""]""";"1648208468610";"268732"
"287";"895474814";"19";"239";"Pigeon biset";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon biset"",""Pigeon ramier""]""";"1";"5";"""[""5""]""";"1648208468610";"379389"
"256";"895474814";"9";"245";"Pigeon biset";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"5";"""[""5""]""";"1648208468610";"254728"
"281";"895474814";"17";"248";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"5";"""[""5""]""";"1648208468610";"348728"
"230";"895474814";"3";"264";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"5";"""[""5""]""";"1648208468610";"163953"
"254";"895474814";"8";"269";"Grand corbeau";"[""Grand corbeau"",""Corbeau freux""]";"""[""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648208468610";"246255"
"286";"895474814";"18";"274";"Grand corbeau";"[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Grand corbeau"",""Corneille noire"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648208468610";"369436"
"225";"895474814";"2";"287";"Mesange noire";"[""Mesange nonnette"",""Mesange charbonniere"",""Choucas des tours""]";"""[""Mesange nonnette"",""Mesange charbonniere"",""Choucas des tours""]""";"0";"4";"""[""4""]""";"1648208468610";"131129"
"275";"895474814";"15";"292";"Corbeau freux";"[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648208468610";"331602"
"235";"895474814";"4";"310";"Mesange charbonniere";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"1";"4";"""[""4""]""";"1648208468610";"185973"
"251";"895474814";"7";"328";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"5";"""[""5""]""";"1648208468610";"235675"
"606";"960136667";"4";"126";"Mesange charbonniere";"[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]";"""[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]""";"1";"5";"""[""5""]""";"1648209945083";"269181"
"685";"960136667";"19";"132";"Pigeon biset";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"6";"""[""6""]""";"1648209945083";"682648"
"676";"960136667";"17";"136";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"6";"""[""6"",""5"",""6""]""";"1648209945083";"642217"
"646";"960136667";"11";"145";"Choucas des tours";"[""Corneille noire"",""Choucas des tours"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Choucas des tours"",""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648209945083";"477734"
"671";"960136667";"16";"146";"Corneille noire";"[""Corneille noire"",""Choucas des tours"",""Grand corbeau"",""Corbeau freux""]";"""[""Choucas des tours"",""Grand corbeau"",""Corbeau freux"",""Corneille noire""]""";"1";"5";"""[""5""]""";"1648209945083";"614111"
"613";"960136667";"5";"174";"Corbeau freux";"[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Grand corbeau"",""Corbeau freux"",""Choucas des tours""]""";"1";"5";"""[""6"",""5""]""";"1648209945083";"303476"
"666";"960136667";"15";"175";"Corbeau freux";"[""Corneille noire"",""Choucas des tours"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]""";"1";"5";"""[""5""]""";"1648209945083";"592129"
"572";"960136667";"1";"187";"Choucas des tours";"[""Corneille noire"",""Mesange charbonniere"",""Mesange noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Mesange noire"",""Corneille noire"",""Mesange charbonniere"",""Grand corbeau"",""Corbeau freux""]""";"0";"5";"""[""5""]""";"1648209945083";"113789"
"614";"960136667";"6";"196";"Corneille noire";"[""Corneille noire"",""Choucas des tours"",""Mesange noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Choucas des tours"",""Mesange noire"",""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648209945083";"325148"
"660";"960136667";"14";"210";"Mesange charbonniere";"[""Mesange nonnette"",""Choucas des tours"",""Mesange charbonniere""]";"""[""Mesange nonnette"",""Choucas des tours"",""Mesange charbonniere""]""";"1";"5";"""[""5""]""";"1648209945083";"555741"
"546";"960136667";"0";"221";"Mesange nonnette";"[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]";"""[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]""";"1";"6";"""[""6""]""";"1648209945083";"37960"
"639";"960136667";"10";"226";"Mesange nonnette";"[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]";"""[""Mesange nonnette"",""Mesange noire"",""Mesange charbonniere""]""";"1";"6";"""[""6""]""";"1648209945083";"435867"
"633";"960136667";"9";"244";"Pigeon biset";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"6";"""[""6""]""";"1648209945083";"410355"
"620";"960136667";"7";"252";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"5";"""[""6"",""5""]""";"1648209945083";"361305"
"656";"960136667";"13";"261";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"6";"""[""6""]""";"1648209945083";"533008"
"594";"960136667";"3";"263";"Rouge gorge";"[""Rouge gorge""]";"""[""Rouge gorge""]""";"1";"5";"""[""5""]""";"1648209945083";"184964"
"680";"960136667";"18";"276";"Grand corbeau";"[""Corneille noire"",""Choucas des tours"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Choucas des tours"",""Grand corbeau"",""Corbeau freux""]""";"1";"6";"""[""6""]""";"1648209945083";"657759"
"588";"960136667";"2";"280";"Mesange noire";"[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]";"""[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]""";"1";"6";"""[""6""]""";"1648209945083";"162276"
"651";"960136667";"12";"285";"Mesange noire";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"0";"5";"""[""5""]""";"1648209945083";"508775"
"626";"960136667";"8";"306";"Grand corbeau";"[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]";"""[""Corneille noire"",""Grand corbeau"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1648209945083";"381791"
"160";"964558557";"4";"126";"Mesange charbonniere";"[""Mesange nonnette"",""Mesange charbonniere""]";"""[""Mesange charbonniere"",""Mesange nonnette""]""";"1";"7";"""[""7""]""";"1648208227214";"118671"
"228";"964558557";"19";"132";"Pigeon biset";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"7";"""[""7""]""";"1648208227214";"384251"
"219";"964558557";"17";"136";"Pigeon ramier";"[""Pigeon ramier"",""Pigeon biset""]";"""[""Pigeon ramier"",""Pigeon biset""]""";"1";"7";"""[""7""]""";"1648208227214";"356956"
"194";"964558557";"11";"145";"Choucas des tours";"[""Corneille noire"",""Choucas des tours""]";"""[""Corneille noire"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1648208227214";"254711"
"214";"964558557";"16";"146";"Corneille noire";"[""Corneille noire"",""Corbeau freux"",""Grand corbeau""]";"""[""Grand corbeau"",""Corbeau freux"",""Corneille noire"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1648208227214";"344747"
"167";"964558557";"5";"174";"Corbeau freux";"[""Corneille noire"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]";"""[""Corneille noire"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648208227214";"140894"
"208";"964558557";"15";"175";"Corbeau freux";"[""Corneille noire"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]";"""[""Choucas des tours"",""Grand corbeau"",""Corbeau freux"",""Corneille noire""]""";"1";"7";"""[""7""]""";"1648208227214";"321598"
"146";"964558557";"1";"187";"Choucas des tours";"[""Corneille noire"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]";"""[""Corneille noire"",""Choucas des tours"",""Corbeau freux"",""Grand corbeau""]""";"1";"7";"""[""7""]""";"1648208227214";"53323"
