"log_id";"user";"currenttrial";"img";"goodanswer";"answer";"answerhistory";"isgoodanswer";"certitude";"certitudeHistory";"timestamp";"time"
"184";"2122633351";"1";"163";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"2";"""[""2""]""";"1674731107552";"17527"
"185";"2122633351";"2";"169";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"2";"""[""2""]""";"1674731107552";"22642"
"186";"2122633351";"3";"164";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"2";"""[""2""]""";"1674731107552";"26755"
"187";"1667217396";"0";"177";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1674733145162";"39070"
"188";"1667217396";"1";"174";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1674733145162";"63052"
"189";"1587382219";"0";"112";"Epagneul Breton";"[""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"7";"""[""7""]""";"1674733219882";"30587"
"190";"1667217396";"2";"181";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1674733145162";"107197"
"191";"1587382219";"1";"121";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1674733219882";"51346"
"192";"1667217396";"3";"178";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1674733145162";"131227"
"193";"1587382219";"2";"113";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1674733219882";"57862"
"194";"1587382219";"3";"122";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1674733219882";"62471"
"195";"2004168492";"0";"151";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1674733385659";"18171"
"196";"2004168492";"1";"144";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1674733385659";"22695"
"197";"2004168492";"2";"152";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1674733385659";"31391"
"198";"2004168492";"3";"145";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1674733385659";"39537"
"199";"1401037852";"0";"154";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1674734717864";"8602"
"200";"1401037852";"1";"148";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1674734717864";"13227"
"201";"1401037852";"2";"156";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1674734717864";"17882"
"202";"1401037852";"3";"153";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"4";"""[""6"",""4""]""";"1674734717864";"36084"
"203";"795336241";"0";"146";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1674736223983";"12020"
"204";"795336241";"1";"140";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1674736223983";"23981"
"205";"795336241";"2";"147";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1674736223983";"32882"
"206";"795336241";"3";"141";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1674736223983";"38831"
