"137";"457652459";"1";"587";"Corgi";"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]";"\"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]\"";"1";"7";"\"[\"5\",\"6\",\"7\"]\"";"1665146544552";"39787"
"249";"457652459";"10";"589";"Berger des Shetland";"[\"Berger des Shetland\",\"Colley\"]";"\"[\"Berger des Shetland\",\"Colley\"]\"";"1";"6";"\"[\"6\"]\"";"1665146544552";"182699"
"213";"457652459";"8";"591";"Corgi";"[\"Corgi\"]";"\"[\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"146417"
"196";"457652459";"6";"592";"Foxhound";"[\"Foxhound\",\"Berger des Shetland\"]";"\"[\"Epagneul Breton\",\"Foxhound\",\"Berger des Shetland\"]\"";"1";"5";"\"[\"5\"]\"";"1665146544552";"125771"
"271";"457652459";"13";"599";"Foxhound";"[\"Foxhound\",\"Berger des Shetland\"]";"\"[\"Foxhound\",\"Berger des Shetland\"]\"";"1";"6";"\"[\"6\"]\"";"1665146544552";"212025"
"113";"457652459";"0";"606";"Colley";"[\"Colley\"]";"\"[\"Colley\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"9255"
"174";"457652459";"4";"609";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"100693"
"207";"457652459";"7";"610";"Colley";"[\"Colley\"]";"\"[\"Colley\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"138115"
"178";"457652459";"5";"619";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"107093"
"256";"457652459";"11";"621";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"195788"
"258";"457652459";"12";"626";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146544552";"200779"
"352";"530627533";"2";"374";"Basset";"[\"Foxhound\"]";"\"[\"Foxhound\"]\"";"0";"7";"\"[\"7\"]\"";"1665146921617";"22981"
"397";"530627533";"9";"378";"Basset";"[\"Foxhound\"]";"\"[\"Foxhound\"]\"";"0";"7";"\"[\"7\"]\"";"1665146921617";"132848"
"351";"530627533";"1";"384";"Corgi";"[\"Corgi\"]";"\"[\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665146921617";"15805"
"394";"530627533";"8";"393";"Corgi";"[\"Berger des Shetland\"]";"\"[\"Berger des Shetland\"]\"";"0";"6";"\"[\"6\"]\"";"1665146921617";"124524"
"363";"530627533";"4";"401";"Beagle";"[\"Basset\"]";"\"[\"Basset\"]\"";"0";"5";"\"[\"5\"]\"";"1665146921617";"51972"
"410";"530627533";"11";"413";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665146921617";"156118"
"349";"530627533";"0";"433";"Colley";"[\"Colley\"]";"\"[\"Colley\"]\"";"1";"7";"\"[\"7\"]\"";"1665146921617";"9324"
"376";"530627533";"6";"442";"Foxhound";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"0";"6";"\"[\"6\"]\"";"1665146921617";"84946"
"384";"530627533";"7";"443";"Colley";"[\"Colley\",\"Berger des Shetland\"]";"\"[\"Colley\",\"Berger des Shetland\",\"Colley\"]\"";"1";"6";"\"[\"6\"]\"";"1665146921617";"101089"
"371";"530627533";"5";"447";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146921617";"67940"
"425";"530627533";"13";"453";"Foxhound";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"0";"5";"\"[\"5\"]\"";"1665146921617";"183955"
"359";"530627533";"3";"460";"Berger des Shetland";"[\"Berger des Shetland\"]";"\"[\"Berger des Shetland\"]\"";"1";"7";"\"[\"7\"]\"";"1665146921617";"32787"
"401";"530627533";"10";"463";"Berger des Shetland";"[\"Colley\",\"Berger des Shetland\"]";"\"[\"Berger des Shetland\",\"Colley\"]\"";"1";"6";"\"[\"6\"]\"";"1665146921617";"141560"
"414";"530627533";"12";"464";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"6";"\"[\"6\"]\"";"1665146921617";"164347"
"582";"537281678";"2";"492";"Basset";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"90330"
"604";"537281678";"9";"500";"Basset";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Corgi\",\"Basset\",\"Colley\",\"Berger des Shetland\",\"Foxhound\"]\"";"1";"5";"\"[\"6\",\"5\"]\"";"1665148526172";"222305"
"590";"537281678";"4";"501";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"127897"
"607";"537281678";"11";"508";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"5";"\"[\"7\",\"5\"]\"";"1665148526172";"260153"
"589";"537281678";"3";"513";"Berger des Shetland";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\",\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"113951"
"571";"537281678";"0";"515";"Colley";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]\"";"1";"7";"\"[\"6\",\"7\"]\"";"1665148526172";"23595"
"606";"537281678";"10";"521";"Berger des Shetland";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"243359"
"600";"537281678";"7";"522";"Colley";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Berger des Shetland\",\"Foxhound\",\"Colley\",\"Basset\",\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"171726"
"596";"537281678";"6";"527";"Foxhound";"[\"Foxhound\",\"Colley\",\"Basset\",\"Corgi\",\"Beagle\"]";"\"[\"Beagle\",\"Corgi\",\"Basset\",\"Colley\",\"Berger des Shetland\",\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"152332"
"612";"537281678";"13";"529";"Foxhound";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Corgi\",\"Basset\",\"Colley\",\"Berger des Shetland\",\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"288816"
"575";"537281678";"1";"544";"Corgi";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Basset\",\"Corgi\",\"Colley\",\"Berger des Shetland\",\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"57889"
"603";"537281678";"8";"548";"Corgi";"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]";"\"[\"Foxhound\",\"Berger des Shetland\",\"Colley\",\"Basset\",\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"195467"
"592";"537281678";"5";"553";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"133296"
"610";"537281678";"12";"559";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665148526172";"276691"
"238";"606012416";"1";"168";"Corgi";"[\"Corgi\"]";"\"[\"Corgi\"]\"";"1";"6";"\"[\"6\"]\"";"1665146675866";"41018"
"283";"606012416";"2";"175";"Basset";"[\"Basset\"]";"\"[\"Basset\"]\"";"1";"6";"\"[\"6\"]\"";"1665146675866";"104161"
"320";"606012416";"8";"177";"Corgi";"[\"Beagle\",\"Basset\",\"Foxhound\"]";"\"[\"Foxhound\",\"Basset\",\"Beagle\"]\"";"0";"4";"\"[\"4\"]\"";"1665146675866";"172033"
"300";"606012416";"4";"181";"Beagle";"[\"Beagle\",\"Basset\"]";"\"[\"Beagle\",\"Basset\"]\"";"1";"5";"\"[\"5\"]\"";"1665146675866";"137182"
"324";"606012416";"9";"182";"Basset";"[\"Beagle\",\"Basset\"]";"\"[\"Beagle\",\"Basset\"]\"";"1";"4";"\"[\"4\"]\"";"1665146675866";"185664"
"333";"606012416";"11";"188";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665146675866";"212960"
"310";"606012416";"6";"194";"Foxhound";"[\"Foxhound\"]";"\"[\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665146675866";"154265"
"339";"606012416";"13";"202";"Foxhound";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"0";"7";"\"[\"7\"]\"";"1665146675866";"221845"
"307";"606012416";"5";"222";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146675866";"149176"
"334";"606012416";"12";"226";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146675866";"217833"
"219";"606012416";"0";"228";"Colley";"[\"Berger des Shetland\",\"Colley\"]";"\"[\"Colley\",\"Berger des Shetland\"]\"";"1";"5";"\"[\"5\"]\"";"1665146675866";"21280"
"313";"606012416";"7";"230";"Colley";"[\"Berger des Shetland\",\"Colley\"]";"\"[\"Colley\",\"Berger des Shetland\"]\"";"1";"5";"\"[\"5\"]\"";"1665146675866";"159763"
"292";"606012416";"3";"250";"Berger des Shetland";"[\"Berger des Shetland\",\"Colley\"]";"\"[\"Berger des Shetland\",\"Colley\"]\"";"1";"5";"\"[\"5\"]\"";"1665146675866";"119851"
"328";"606012416";"10";"264";"Berger des Shetland";"[\"Berger des Shetland\",\"Colley\"]";"\"[\"Berger des Shetland\",\"Colley\"]\"";"1";"7";"\"[\"7\"]\"";"1665146675866";"204293"
"57";"669409602";"1";"134";"Corgi";"[\"Foxhound\",\"Basset\",\"Corgi\",\"Colley\"]";"\"[\"Corgi\",\"Basset\",\"Colley\",\"Beagle\",\"Foxhound\"]\"";"1";"4";"\"[\"4\"]\"";"1665146387090";"95333"
"160";"669409602";"8";"135";"Corgi";"[\"Basset\",\"Corgi\",\"Colley\"]";"\"[\"Corgi\",\"Colley\",\"Basset\"]\"";"1";"4";"\"[\"3\",\"5\",\"4\"]\"";"1665146387090";"232885"
"132";"669409602";"6";"144";"Foxhound";"[\"Epagneul Breton\",\"Berger des Shetland\",\"Foxhound\",\"Basset\",\"Colley\"]";"\"[\"Epagneul Breton\",\"Foxhound\",\"Basset\",\"Colley\",\"Berger des Shetland\"]\"";"1";"3";"\"[\"3\"]\"";"1665146387090";"193831"
"75";"669409602";"2";"145";"Basset";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Colley\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Colley\"]\"";"0";"3";"\"[\"3\"]\"";"1665146387090";"121234"
"171";"669409602";"9";"155";"Basset";"[\"Beagle\",\"Foxhound\",\"Basset\",\"Colley\"]";"\"[\"Basset\",\"Foxhound\",\"Colley\",\"Beagle\"]\"";"1";"3";"\"[\"3\"]\"";"1665146387090";"250111"
"103";"669409602";"4";"157";"Beagle";"[\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\",\"Colley\"]";"\"[\"Colley\",\"Basset\",\"Foxhound\",\"Berger des Shetland\",\"Beagle\"]\"";"1";"4";"\"[\"4\"]\"";"1665146387090";"158354"
"195";"669409602";"11";"159";"Beagle";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Basset\",\"Foxhound\"]\"";"1";"4";"\"[\"4\"]\"";"1665146387090";"281913"
"217";"669409602";"13";"161";"Foxhound";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]\"";"1";"3";"\"[\"3\"]\"";"1665146387090";"307416"
"32";"669409602";"0";"170";"Colley";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]\"";"0";"3";"\"[\"3\"]\"";"1665146387090";"37823"
"145";"669409602";"7";"173";"Colley";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Colley\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Colley\"]\"";"1";"3";"\"[\"3\"]\"";"1665146387090";"212307"
"122";"669409602";"5";"185";"Epagneul Breton";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Colley\"]";"\"[\"Epagneul Breton\",\"Berger des Shetland\",\"Foxhound\",\"Colley\",\"Beagle\"]\"";"1";"3";"\"[\"3\"]\"";"1665146387090";"177138"
"93";"669409602";"3";"187";"Berger des Shetland";"[\"Epagneul Breton\",\"Beagle\",\"Foxhound\",\"Basset\",\"Colley\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Colley\",\"Basset\",\"Foxhound\"]\"";"0";"3";"\"[\"3\"]\"";"1665146387090";"141325"
"208";"669409602";"12";"193";"Epagneul Breton";"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]";"\"[\"Epagneul Breton\",\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\"]\"";"1";"4";"\"[\"4\"]\"";"1665146387090";"296390"
"179";"669409602";"10";"205";"Berger des Shetland";"[\"Beagle\",\"Berger des Shetland\",\"Foxhound\",\"Basset\",\"Colley\"]";"\"[\"Colley\",\"Basset\",\"Foxhound\",\"Berger des Shetland\",\"Beagle\"]\"";"1";"4";"\"[\"3\",\"4\"]\"";"1665146387090";"265357"
"347";"699851119";"2";"243";"Basset";"[\"Beagle\",\"Berger des Shetland\"]";"\"[\"Berger des Shetland\",\"Beagle\"]\"";"0";"4";"\"[\"4\"]\"";"1665146897208";"27315"
"344";"699851119";"1";"249";"Corgi";"[\"Corgi\"]";"\"[\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665146897208";"15695"
"498";"699851119";"9";"253";"Basset";"[\"Basset\"]";"\"[\"Basset\"]\"";"1";"5";"\"[\"5\"]\"";"1665146897208";"412355"
"494";"699851119";"8";"254";"Corgi";"[\"Corgi\"]";"\"[\"Colley\",\"Corgi\"]\"";"1";"7";"\"[\"7\"]\"";"1665146897208";"405855"
"477";"699851119";"4";"259";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"6";"\"[\"6\"]\"";"1665146897208";"344376"
"510";"699851119";"11";"262";"Beagle";"[\"Berger des Shetland\"]";"\"[\"Berger des Shetland\"]\"";"0";"6";"\"[\"6\"]\"";"1665146897208";"453850"
"341";"699851119";"0";"305";"Colley";"[\"Foxhound\",\"Berger des Shetland\"]";"\"[\"Foxhound\",\"Berger des Shetland\"]\"";"0";"7";"\"[\"5\",\"2\",\"7\"]\"";"1665146897208";"6763"
"481";"699851119";"5";"312";"Epagneul Breton";"[\"Epagneul Breton\",\"Berger des Shetland\"]";"\"[\"Epagneul Breton\",\"Berger des Shetland\"]\"";"1";"2";"\"[\"2\"]\"";"1665146897208";"360142"
"513";"699851119";"12";"317";"Epagneul Breton";"[\"Foxhound\"]";"\"[\"Foxhound\"]\"";"0";"6";"\"[\"6\"]\"";"1665146897208";"461808"
"492";"699851119";"7";"323";"Colley";"[\"Colley\"]";"\"[\"Colley\"]\"";"1";"5";"\"[\"5\"]\"";"1665146897208";"395926"
"488";"699851119";"6";"324";"Foxhound";"[\"Epagneul Breton\",\"Berger des Shetland\"]";"\"[\"Epagneul Breton\",\"Corgi\",\"Berger des Shetland\"]\"";"0";"7";"\"[\"7\"]\"";"1665146897208";"379075"
"516";"699851119";"13";"326";"Foxhound";"[\"Colley\",\"Basset\"]";"\"[\"Colley\",\"Basset\"]\"";"0";"6";"\"[\"6\"]\"";"1665146897208";"472916"
"350";"699851119";"3";"340";"Berger des Shetland";"[\"Colley\"]";"\"[\"Colley\"]\"";"0";"2";"\"[\"2\"]\"";"1665146897208";"39794"
"504";"699851119";"10";"342";"Berger des Shetland";"[\"Foxhound\"]";"\"[\"Foxhound\"]\"";"0";"6";"\"[\"6\"]\"";"1665146897208";"428723"
"279";"782980762";"2";"203";"Basset";"[\"Basset\",\"Colley\",\"Corgi\",\"Foxhound\",\"Beagle\"]";"\"[\"Corgi\",\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\"]\"";"1";"1";"\"[\"1\"]\"";"1665146647103";"127329"
"346";"782980762";"9";"210";"Basset";"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Basset\",\"Colley\",\"Beagle\",\"Epagneul Breton\",\"Foxhound\"]\"";"1";"3";"\"[\"3\"]\"";"1665146647103";"276117"
"267";"782980762";"1";"211";"Corgi";"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Beagle\",\"Foxhound\",\"Colley\",\"Basset\",\"Epagneul Breton\"]\"";"0";"1";"\"[\"1\"]\"";"1665146647103";"102168"
"340";"782980762";"8";"213";"Corgi";"[\"Colley\",\"Corgi\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Colley\",\"Corgi\",\"Beagle\",\"Epagneul Breton\",\"Foxhound\"]\"";"1";"2";"\"[\"2\"]\"";"1665146647103";"256072"
"306";"782980762";"4";"234";"Beagle";"[\"Colley\",\"Corgi\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Corgi\",\"Colley\",\"Foxhound\",\"Epagneul Breton\",\"Beagle\"]\"";"1";"2";"\"[\"2\"]\"";"1665146647103";"176173"
"361";"782980762";"11";"239";"Beagle";"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Colley\",\"Basset\",\"Beagle\",\"Epagneul Breton\",\"Foxhound\"]\"";"1";"2";"\"[\"2\"]\"";"1665146647103";"322988"
"318";"782980762";"5";"242";"Epagneul Breton";"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Colley\",\"Basset\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]\"";"1";"1";"\"[\"1\"]\"";"1665146647103";"196512"
"370";"782980762";"12";"244";"Epagneul Breton";"[\"Basset\",\"Corgi\",\"Foxhound\",\"Beagle\",\"Berger des Shetland\"]";"\"[\"Corgi\",\"Basset\",\"Beagle\",\"Foxhound\",\"Berger des Shetland\"]\"";"0";"1";"\"[\"1\"]\"";"1665146647103";"342453"
"323";"782980762";"6";"248";"Foxhound";"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]\"";"1";"1";"\"[\"1\"]\"";"1665146647103";"213181"
"224";"782980762";"0";"268";"Colley";"[\"Basset\",\"Colley\",\"Foxhound\",\"Beagle\"]";"\"[\"Basset\",\"Colley\",\"Corgi\",\"Foxhound\",\"Beagle\"]\"";"1";"2";"\"[\"2\",\"3\",\"2\"]\"";"1665146647103";"57434"
"379";"782980762";"13";"272";"Foxhound";"[\"Basset\",\"Colley\",\"Foxhound\",\"Berger des Shetland\",\"Epagneul Breton\"]";"\"[\"Berger des Shetland\",\"Epagneul Breton\",\"Foxhound\",\"Basset\",\"Colley\"]\"";"1";"2";"\"[\"2\"]\"";"1665146647103";"360192"
"330";"782980762";"7";"278";"Colley";"[\"Basset\",\"Foxhound\",\"Beagle\",\"Berger des Shetland\",\"Epagneul Breton\"]";"\"[\"Berger des Shetland\",\"Epagneul Breton\",\"Beagle\",\"Foxhound\",\"Basset\"]\"";"0";"2";"\"[\"2\"]\"";"1665146647103";"233873"
"295";"782980762";"3";"289";"Berger des Shetland";"[\"Basset\",\"Colley\",\"Foxhound\",\"Berger des Shetland\",\"Epagneul Breton\"]";"\"[\"Basset\",\"Colley\",\"Berger des Shetland\",\"Epagneul Breton\",\"Foxhound\"]\"";"1";"1";"\"[\"1\"]\"";"1665146647103";"156902"
"356";"782980762";"10";"290";"Berger des Shetland";"[\"Basset\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]";"\"[\"Basset\",\"Foxhound\",\"Beagle\",\"Epagneul Breton\"]\"";"0";"2";"\"[\"2\"]\"";"1665146647103";"305864"
"30";"833153853";"2";"588";"Basset";"[\"Berger des Shetland\",\"Beagle\",\"Basset\"]";"\"[\"Basset\",\"Berger des Shetland\",\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"73502"
"79";"833153853";"9";"595";"Basset";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"0";"6";"\"[\"6\"]\"";"1665146345793";"170905"
"25";"833153853";"1";"611";"Corgi";"[\"Corgi\",\"Foxhound\"]";"\"[\"Corgi\",\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"58712"
"56";"833153853";"6";"612";"Foxhound";"[\"Foxhound\",\"Berger des Shetland\"]";"\"[\"Berger des Shetland\",\"Foxhound\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"132447"
"37";"833153853";"3";"614";"Berger des Shetland";"[\"Colley\",\"Berger des Shetland\"]";"\"[\"Colley\",\"Berger des Shetland\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"89296"
"71";"833153853";"8";"615";"Corgi";"[\"Corgi\"]";"\"[\"Corgi\"]\"";"1";"5";"\"[\"5\"]\"";"1665146345793";"159113"
"100";"833153853";"13";"617";"Foxhound";"[\"Berger des Shetland\"]";"\"[\"Berger des Shetland\"]\"";"0";"7";"\"[\"7\"]\"";"1665146345793";"195292"
"92";"833153853";"10";"622";"Berger des Shetland";"[\"Colley\"]";"\"[\"Colley\"]\"";"0";"7";"\"[\"7\"]\"";"1665146345793";"182503"
"14";"833153853";"0";"630";"Colley";"[\"Foxhound\",\"Colley\",\"Berger des Shetland\"]";"\"[\"Colley\",\"Foxhound\",\"Berger des Shetland\"]\"";"1";"6";"\"[\"6\"]\"";"1665146345793";"23905"
"47";"833153853";"5";"634";"Epagneul Breton";"[\"Berger des Shetland\",\"Epagneul Breton\"]";"\"[\"Epagneul Breton\",\"Berger des Shetland\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"114870"
"97";"833153853";"12";"638";"Epagneul Breton";"[\"Berger des Shetland\"]";"\"[\"Berger des Shetland\"]\"";"0";"7";"\"[\"7\"]\"";"1665146345793";"190709"
"65";"833153853";"7";"639";"Colley";"[\"Colley\"]";"\"[\"Colley\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"144832"
"44";"833153853";"4";"643";"Beagle";"[\"Beagle\",\"Epagneul Breton\"]";"\"[\"Basset\",\"Beagle\",\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"103103"
"94";"833153853";"11";"656";"Beagle";"[\"Beagle\"]";"\"[\"Beagle\"]\"";"1";"7";"\"[\"7\"]\"";"1665146345793";"186460"
"154";"872937138";"2";"613";"Basset";"[\"Beagle\",\"Basset\"]";"\"[\"Basset\",\"Beagle\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"180485"
"203";"872937138";"6";"627";"Foxhound";"[\"Foxhound\",\"Berger des Shetland\"]";"\"[\"Foxhound\",\"Berger des Shetland\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"250449"
"254";"872937138";"9";"629";"Basset";"[\"Beagle\",\"Basset\"]";"\"[\"Beagle\",\"Basset\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"309798"
"299";"872937138";"13";"631";"Foxhound";"[\"Foxhound\",\"Beagle\"]";"\"[\"Beagle\",\"Foxhound\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"382360"
"105";"872937138";"1";"636";"Corgi";"[\"Foxhound\",\"Corgi\",\"Berger des Shetland\"]";"\"[\"Corgi\",\"Berger des Shetland\",\"Foxhound\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"120249"
"232";"872937138";"8";"642";"Corgi";"[\"Foxhound\",\"Corgi\",\"Berger des Shetland\"]";"\"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"280695"
"58";"872937138";"0";"648";"Colley";"[\"Colley\"]";"\"[\"Colley\",\"Epagneul Breton\",\"Foxhound\",\"Berger des Shetland\"]\"";"1";"6";"\"[\"6\"]\"";"1665146429067";"55211"
"164";"872937138";"3";"650";"Berger des Shetland";"[\"Foxhound\",\"Colley\",\"Berger des Shetland\"]";"\"[\"Foxhound\",\"Colley\",\"Berger des Shetland\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"197826"
"270";"872937138";"10";"652";"Berger des Shetland";"[\"Colley\",\"Berger des Shetland\"]";"\"[\"Berger des Shetland\",\"Colley\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"326433"
"215";"872937138";"7";"654";"Colley";"[\"Colley\"]";"\"[\"Colley\"]\"";"1";"7";"\"[\"7\"]\"";"1665146429067";"262647"
"188";"872937138";"5";"659";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146429067";"232187"
"293";"872937138";"12";"660";"Epagneul Breton";"[\"Epagneul Breton\"]";"\"[\"Epagneul Breton\"]\"";"1";"7";"\"[\"7\"]\"";"1665146429067";"367915"
"180";"872937138";"4";"670";"Beagle";"[\"Foxhound\",\"Beagle\",\"Basset\"]";"\"[\"Beagle\",\"Basset\",\"Foxhound\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"223441"
"284";"872937138";"11";"671";"Beagle";"[\"Foxhound\",\"Beagle\",\"Basset\"]";"\"[\"Beagle\",\"Basset\",\"Foxhound\"]\"";"1";"5";"\"[\"5\"]\"";"1665146429067";"352154"
"70";"882926133";"6";"48";"Foxhound";"[\"Beagle\",\"Basset\",\"Foxhound\"]";"\"[\"Beagle\",\"Foxhound\",\"Basset\"]\"";"1";"6";"\"[\"6\"]\"";"1665146400081";"104325"
"473";"882926133";"13";"49";"Foxhound";"[\"Beagle\",\"Berger des Shetland\",\"Basset\",\"Foxhound\"]";"\"[\"Beagle\",\"Berger des Shetland\",\"Basset\",\"Foxhound\"]\"";"1";"6";"\"[\"6\"]\"";"1665146400081";"833061"
