"320";"1067388875";"3";"[\"Colley\",\"Foxhound\"]";"5";"0";"1";"\"[\"Colley\",\"Foxhound\"]\"";"\"[\"5\"]\""
"328";"1067388875";"4";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"5\"]\""
"333";"1067388875";"5";"\"Epagneul Breton\"";"6";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"6\"]\""
"343";"1067388875";"6";"";\N;"1";"1";"";""
"350";"1067388875";"7";"[\"Beagle\",\"Colley\"]";"5";"0";"1";"\"[\"Colley\",\"Beagle\"]\"";"\"[\"5\"]\""
"357";"1067388875";"8";"[\"Beagle\",\"Corgi\"]";"4";"0";"1";"\"[\"Beagle\",\"Corgi\"]\"";"\"[\"4\"]\""
"367";"1067388875";"10";"[\"Corgi\",\"Colley\"]";"5";"0";"1";"\"[\"Colley\",\"Corgi\"]\"";"\"[\"5\"]\""
"377";"1067388875";"11";"[\"Basset\",\"Epagneul Breton\"]";"5";"0";"1";"\"[\"Epagneul Breton\",\"Basset\"]\"";"\"[\"5\"]\""
"386";"1067388875";"13";"[\"Berger des Shetland\",\"Foxhound\"]";"4";"0";"1";"\"[\"Foxhound\",\"Berger des Shetland\"]\"";"\"[\"4\"]\""
"175";"1089886882";"0";"[\"Foxhound\",\"Epagneul Breton\"]";"3";"0";"1";"\"[\"Foxhound\",\"Epagneul Breton\"]\"";"\"[\"3\"]\""
"210";"1089886882";"2";"\"Basset\"";"3";"0";"1";"\"[\"Basset\"]\"";"\"[\"3\"]\""
"238";"1089886882";"3";"\"Epagneul Breton\"";"2";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"3\",\"2\"]\""
"259";"1089886882";"4";"[\"Basset\",\"Beagle\"]";"5";"0";"0";"\"[\"Epagneul Breton\",\"Beagle\"]\"";"\"[\"4\",\"5\",\"4\",\"3\",\"4\",\"5\",\"5\"]\""
"294";"1089886882";"5";"\"Epagneul Breton\"";"1";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"1\"]\""
"322";"1089886882";"6";"\"Beagle\"";"3";"0";"1";"\"[\"Beagle\"]\"";"\"[\"4\",\"3\"]\""
"338";"1089886882";"7";"";\N;"1";"0";"";""
"348";"1089886882";"9";"";\N;"1";"0";"";""
"368";"1089886882";"10";"[\"Berger des Shetland\",\"Colley\"]";"4";"0";"1";"\"[\"Foxhound\",\"Colley\",\"Berger des Shetland\"]\"";"\"[\"4\"]\""
"375";"1089886882";"11";"";\N;"1";"0";"";""
"388";"1089886882";"12";"";\N;"1";"0";"";""
"400";"1089886882";"13";"[\"Epagneul Breton\",\"Beagle\"]";"3";"0";"1";"\"[\"Epagneul Breton\",\"Beagle\"]\"";"\"[\"4\",\"3\"]\""
"49";"1165391801";"0";"[\"Epagneul Breton\",\"Foxhound\",\"Beagle\"]";"1";"0";"1";"\"[\"Foxhound\",\"Beagle\",\"Corgi\",\"Epagneul Breton\"]\"";"\"[\"6\",\"5\",\"7\",\"3\",\"2\",\"1\"]\""
"59";"1165391801";"1";"[\"Epagneul Breton\",\"Corgi\",\"Foxhound\",\"Basset\"]";"2";"0";"1";"\"[\"Epagneul Breton\",\"Corgi\",\"Foxhound\",\"Beagle\",\"Basset\"]\"";"\"[\"7\",\"5\",\"4\",\"3\",\"2\"]\""
"68";"1165391801";"2";"[\"Colley\",\"Epagneul Breton\",\"Beagle\",\"Basset\"]";"7";"0";"1";"\"[\"Beagle\",\"Basset\",\"Epagneul Breton\",\"Colley\"]\"";"\"[\"7\"]\""
"75";"1165391801";"3";"[\"Colley\",\"Epagneul Breton\",\"Corgi\",\"Basset\"]";"4";"0";"1";"\"[\"Epagneul Breton\",\"Corgi\",\"Basset\",\"Colley\"]\"";"\"[\"4\"]\""
"85";"1165391801";"4";"[\"Colley\",\"Corgi\",\"Foxhound\",\"Beagle\"]";"6";"0";"1";"\"[\"Corgi\",\"Colley\",\"Foxhound\",\"Beagle\"]\"";"\"[\"6\"]\""
"93";"1165391801";"5";"[\"Colley\",\"Beagle\"]";"6";"0";"1";"\"[\"Colley\",\"Beagle\"]\"";"\"[\"6\"]\""
"108";"1165391801";"6";"\"Corgi\"";"6";"0";"1";"\"[\"Corgi\"]\"";"\"[\"6\"]\""
"116";"1165391801";"7";"[\"Colley\",\"Foxhound\",\"Basset\"]";"5";"0";"1";"\"[\"Basset\",\"Foxhound\",\"Colley\"]\"";"\"[\"5\"]\""
"122";"1165391801";"8";"[\"Colley\",\"Beagle\"]";"5";"0";"1";"\"[\"Beagle\",\"Colley\"]\"";"\"[\"5\"]\""
"131";"1165391801";"9";"[\"Colley\",\"Foxhound\",\"Beagle\"]";"4";"0";"1";"\"[\"Beagle\",\"Foxhound\",\"Colley\"]\"";"\"[\"4\"]\""
"144";"1165391801";"10";"[\"Colley\",\"Epagneul Breton\",\"Basset\"]";"4";"0";"1";"\"[\"Basset\",\"Epagneul Breton\",\"Colley\"]\"";"\"[\"4\"]\""
"150";"1165391801";"11";"\"Beagle\"";"5";"0";"1";"\"[\"Beagle\"]\"";"\"[\"5\"]\""
"158";"1165391801";"12";"[\"Epagneul Breton\",\"Foxhound\"]";"5";"0";"1";"\"[\"Foxhound\",\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"163";"1165391801";"13";"[\"Corgi\",\"Beagle\"]";"4";"0";"1";"\"[\"Beagle\",\"Corgi\"]\"";"\"[\"4\"]\""
"424";"1211004431";"0";"[\"Colley\",\"Corgi\",\"Basset\"]";"6";"0";"1";"\"[\"Colley\",\"Basset\",\"Berger des Shetland\",\"Corgi\"]\"";"\"[\"6\"]\""
"433";"1211004431";"1";"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]";"3";"0";"1";"\"[\"Foxhound\",\"Corgi\",\"Berger des Shetland\"]\"";"\"[\"3\"]\""
"441";"1211004431";"2";"[\"Corgi\",\"Epagneul Breton\"]";"3";"0";"1";"\"[\"Epagneul Breton\",\"Corgi\"]\"";"\"[\"3\"]\""
"449";"1211004431";"3";"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]";"3";"0";"1";"\"[\"Corgi\",\"Foxhound\",\"Basset\",\"Berger des Shetland\",\"Corgi\"]\"";"\"[\"3\"]\""
"454";"1211004431";"4";"[\"Corgi\",\"Epagneul Breton\"]";"1";"0";"1";"\"[\"Epagneul Breton\",\"Corgi\"]\"";"\"[\"2\",\"1\"]\""
"463";"1211004431";"5";"[\"Corgi\",\"Beagle\",\"Epagneul Breton\"]";"1";"0";"1";"\"[\"Epagneul Breton\",\"Beagle\",\"Corgi\"]\"";"\"[\"1\"]\""
"469";"1211004431";"6";"[\"Colley\",\"Beagle\",\"Epagneul Breton\"]";"2";"0";"1";"\"[\"Epagneul Breton\",\"Colley\",\"Beagle\"]\"";"\"[\"2\"]\""
"472";"1211004431";"7";"[\"Colley\",\"Corgi\",\"Beagle\"]";"3";"0";"1";"\"[\"Colley\",\"Corgi\",\"Beagle\"]\"";"\"[\"3\"]\""
"474";"1211004431";"8";"";\N;"1";"1";"";""
"475";"1211004431";"9";"[\"Corgi\",\"Basset\",\"Beagle\"]";"1";"0";"1";"\"[\"Basset\",\"Beagle\",\"Beagle\",\"Corgi\"]\"";"\"[\"1\"]\""
"479";"1211004431";"10";"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]";"1";"0";"1";"\"[\"Foxhound\",\"Berger des Shetland\",\"Corgi\"]\"";"\"[\"1\"]\""
"481";"1211004431";"11";"\"Epagneul Breton\"";"2";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"2\"]\""
"482";"1211004431";"12";"\"Epagneul Breton\"";"1";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"1\"]\""
"483";"1211004431";"13";"[\"Corgi\",\"Epagneul Breton\"]";"1";"0";"1";"\"[\"Epagneul Breton\",\"Corgi\"]\"";"\"[\"1\"]\""
"349";"1211209632";"0";"[\"Berger des Shetland\",\"Foxhound\"]";"5";"0";"1";"\"[\"Berger des Shetland\",\"Foxhound\"]\"";"\"[\"5\"]\""
"355";"1211209632";"1";"[\"Beagle\",\"Corgi\",\"Colley\"]";"3";"0";"1";"\"[\"Corgi\",\"Colley\",\"Beagle\"]\"";"\"[\"3\"]\""
"361";"1211209632";"2";"\"Epagneul Breton\"";"6";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"6\"]\""
"364";"1211209632";"3";"[\"Foxhound\",\"Beagle\",\"Corgi\"]";"2";"0";"1";"\"[\"Foxhound\",\"Beagle\",\"Corgi\"]\"";"\"[\"2\"]\""
"370";"1211209632";"4";"[\"Foxhound\",\"Beagle\",\"Corgi\"]";"2";"0";"1";"\"[\"Foxhound\",\"Beagle\",\"Corgi\"]\"";"\"[\"2\"]\""
"373";"1211209632";"5";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"381";"1211209632";"6";"[\"Beagle\",\"Corgi\"]";"2";"0";"1";"\"[\"Beagle\",\"Corgi\"]\"";"\"[\"2\"]\""
"385";"1211209632";"7";"[\"Basset\",\"Foxhound\",\"Beagle\"]";"2";"0";"1";"\"[\"Basset\",\"Foxhound\",\"Beagle\"]\"";"\"[\"2\"]\""
"391";"1211209632";"8";"[\"Foxhound\",\"Beagle\"]";"2";"0";"1";"\"[\"Foxhound\",\"Beagle\"]\"";"\"[\"2\"]\""
"394";"1211209632";"9";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"395";"1211209632";"10";"[\"Foxhound\",\"Beagle\",\"Corgi\"]";"2";"0";"1";"\"[\"Foxhound\",\"Beagle\",\"Corgi\"]\"";"\"[\"2\"]\""
"398";"1211209632";"11";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"399";"1211209632";"12";"[\"Foxhound\",\"Beagle\",\"Corgi\"]";"2";"0";"1";"\"[\"Beagle\",\"Corgi\",\"Foxhound\"]\"";"\"[\"2\"]\""
"402";"1211209632";"13";"[\"Berger des Shetland\",\"Foxhound\",\"Corgi\"]";"2";"0";"1";"\"[\"Berger des Shetland\",\"Foxhound\",\"Corgi\"]\"";"\"[\"2\"]\""
"408";"1272403533";"1";"\"Corgi\"";"5";"0";"1";"\"[\"Corgi\"]\"";"\"[\"5\"]\""
"410";"1272403533";"5";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"411";"1272403533";"6";"\"Beagle\"";"5";"0";"1";"\"[\"Beagle\"]\"";"\"[\"5\"]\""
"412";"1272403533";"9";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"5\"]\""
"420";"1277640308";"1";"";\N;"1";"1";"";""
"421";"1277640308";"2";"";\N;"1";"1";"";""
"422";"1277640308";"3";"";\N;"1";"1";"";""
"423";"1277640308";"4";"";\N;"1";"1";"";""
"425";"1277640308";"5";"";\N;"1";"1";"";""
"427";"1277640308";"6";"";\N;"1";"1";"";""
"430";"1277640308";"7";"[\"Colley\",\"Corgi\",\"Beagle\",\"Foxhound\"]";"5";"0";"0";"\"[\"Beagle\",\"Corgi\",\"Foxhound\"]\"";"\"[\"5\"]\""
"431";"1277640308";"8";"";\N;"1";"1";"";""
"435";"1277640308";"9";"";\N;"1";"1";"";""
"436";"1277640308";"10";"";\N;"1";"1";"";""
"438";"1277640308";"11";"";\N;"1";"1";"";""
"443";"1277640308";"12";"";\N;"1";"1";"";""
"445";"1277640308";"13";"";\N;"1";"1";"";""
"452";"1287242401";"0";"";\N;"1";"0";"";""
"455";"1287242401";"1";"";\N;"1";"0";"";""
"457";"1287242401";"2";"";\N;"1";"0";"";""
"458";"1287242401";"3";"";\N;"1";"0";"";""
"460";"1287242401";"4";"";\N;"1";"0";"";""
"461";"1287242401";"5";"";\N;"1";"0";"";""
"462";"1287242401";"6";"";\N;"1";"0";"";""
"464";"1287242401";"7";"";\N;"1";"0";"";""
"465";"1287242401";"8";"";\N;"1";"0";"";""
"466";"1287242401";"9";"";\N;"1";"0";"";""
"467";"1287242401";"10";"";\N;"1";"0";"";""
"468";"1287242401";"11";"";\N;"1";"0";"";""
"470";"1287242401";"12";"";\N;"1";"0";"";""
"471";"1287242401";"13";"";\N;"1";"0";"";""
"57";"1289245217";"0";"\"Colley\"";"6";"0";"1";"\"[\"Berger des Shetland\",\"Corgi\",\"Colley\"]\"";"\"[\"6\"]\""
"74";"1289245217";"1";"\"Berger des Shetland\"";"3";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"3\"]\""
"86";"1289245217";"2";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"5\"]\""
"103";"1289245217";"3";"\"Colley\"";"3";"0";"1";"\"[\"Colley\"]\"";"\"[\"3\"]\""
"115";"1289245217";"4";"[\"Beagle\",\"Basset\",\"Corgi\"]";"3";"0";"1";"\"[\"Beagle\",\"Epagneul Breton\",\"Basset\",\"Corgi\"]\"";"\"[\"3\"]\""
"130";"1289245217";"5";"[\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Epagneul Breton\",\"Corgi\",\"Foxhound\"]\"";"\"[\"3\"]\""
"137";"1289245217";"6";"[\"Beagle\",\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Corgi\",\"Beagle\",\"Foxhound\"]\"";"\"[\"3\"]\""
"155";"1289245217";"7";"[\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Foxhound\",\"Corgi\",\"Foxhound\"]\"";"\"[\"3\"]\""
"167";"1289245217";"8";"[\"Beagle\",\"Corgi\"]";"3";"0";"1";"\"[\"Beagle\",\"Corgi\"]\"";"\"[\"3\"]\""
"179";"1289245217";"9";"[\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Beagle\",\"Corgi\",\"Foxhound\"]\"";"\"[\"3\",\"3\"]\""
"190";"1289245217";"10";"[\"Berger des Shetland\",\"Corgi\"]";"3";"0";"1";"\"[\"Corgi\",\"Berger des Shetland\"]\"";"\"[\"3\"]\""
"203";"1289245217";"11";"[\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Corgi\",\"Foxhound\"]\"";"\"[\"3\"]\""
"214";"1289245217";"12";"[\"Epagneul Breton\",\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Corgi\",\"Epagneul Breton\",\"Foxhound\"]\"";"\"[\"3\"]\""
"230";"1289245217";"13";"[\"Berger des Shetland\",\"Corgi\",\"Foxhound\"]";"3";"0";"1";"\"[\"Berger des Shetland\",\"Corgi\",\"Foxhound\"]\"";"\"[\"3\"]\""
"276";"1310335484";"0";"\"Berger des Shetland\"";"5";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"5\"]\""
"285";"1310335484";"1";"[\"Foxhound\",\"Basset\"]";"2";"0";"1";"\"[\"Foxhound\",\"Basset\"]\"";"\"[\"2\"]\""
"305";"1310335484";"3";"\"Colley\"";"7";"0";"1";"\"[\"Colley\"]\"";"\"[\"7\"]\""
"326";"1310335484";"4";"\"Foxhound\"";"3";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"3\"]\""
"335";"1310335484";"6";"\"Foxhound\"";"3";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"3\"]\""
"344";"1310335484";"7";"[\"Colley\",\"Berger des Shetland\"]";"7";"0";"0";"\"[\"Colley\",\"Colley\"]\"";"\"[\"7\"]\""
"359";"1310335484";"13";"[\"Beagle\",\"Basset\"]";"5";"0";"1";"\"[\"Beagle\",\"Basset\"]\"";"\"[\"5\"]\""
"250";"1314662044";"0";"";\N;"1";"0";"";""
"263";"1314662044";"1";"[\"Corgi\",\"Foxhound\",\"Berger des Shetland\"]";"2";"0";"1";"\"[\"Corgi\",\"Berger des Shetland\",\"Foxhound\"]\"";"\"[\"2\"]\""
"271";"1314662044";"2";"";\N;"1";"0";"";""
"279";"1314662044";"3";"\"Colley\"";"3";"0";"1";"\"[\"Colley\"]\"";"\"[\"3\"]\""
"288";"1314662044";"5";"";\N;"1";"0";"";""
"295";"1314662044";"7";"\"Berger des Shetland\"";"4";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"4\"]\""
"300";"1314662044";"8";"";\N;"1";"0";"";""
"309";"1314662044";"9";"[\"Corgi\",\"Basset\"]";"3";"0";"0";"\"[\"Corgi\"]\"";"\"[\"3\"]\""
"314";"1314662044";"10";"\"Colley\"";"4";"0";"1";"\"[\"Colley\"]\"";"\"[\"4\"]\""
"323";"1314662044";"12";"\"Epagneul Breton\"";"4";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"4\"]\""
"48";"1353039506";"0";"[\"Basset\",\"Foxhound\"]";"6";"0";"1";"\"[\"Foxhound\",\"Basset\"]\"";"\"[\"6\"]\""
"67";"1353039506";"3";"\"Colley\"";"6";"0";"1";"\"[\"Colley\"]\"";"\"[\"6\"]\""
"92";"1353039506";"6";"\"Berger des Shetland\"";"5";"0";"1";"\"[\"Epagneul Breton\",\"Berger des Shetland\"]\"";"\"[\"6\",\"5\"]\""
"100";"1353039506";"7";"[\"Colley\",\"Epagneul Breton\"]";"5";"0";"1";"\"[\"Colley\",\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"109";"1353039506";"10";"[\"Colley\",\"Epagneul Breton\"]";"5";"0";"1";"\"[\"Colley\",\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"149";"1454584231";"2";"\"Basset\"";"7";"0";"1";"\"[\"Basset\"]\"";"\"[\"7\"]\""
"159";"1454584231";"3";"\"Colley\"";"6";"0";"1";"\"[\"Colley\"]\"";"\"[\"6\"]\""
"182";"1454584231";"6";"\"Berger des Shetland\"";"3";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"5\",\"3\"]\""
"188";"1454584231";"7";"\"Colley\"";"3";"0";"1";"\"[\"Colley\"]\"";"\"[\"3\"]\""
"207";"1454584231";"10";"\"Colley\"";"3";"0";"1";"\"[\"Colley\"]\"";"\"[\"3\"]\""
"221";"1454584231";"11";"";\N;"1";"0";"";""
"229";"1454584231";"12";"\"Epagneul Breton\"";"3";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"3\"]\""
"236";"1454584231";"13";"\"Foxhound\"";"5";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"5\"]\""
"484";"1520091768";"0";"";\N;"1";"1";"";""
"485";"1520091768";"1";"[\"Foxhound\",\"Corgi\"]";"6";"0";"0";"\"[\"Foxhound\"]\"";"\"[\"6\"]\""
"486";"1520091768";"3";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"487";"1520091768";"4";"\"Beagle\"";"3";"0";"1";"\"[\"Beagle\"]\"";"\"[\"5\",\"3\"]\""
"488";"1520091768";"5";"";\N;"1";"1";"";""
"489";"1520091768";"6";"[\"Epagneul Breton\",\"Basset\"]";"4";"0";"1";"\"[\"Basset\",\"Epagneul Breton\"]\"";"\"[\"4\"]\""
"490";"1520091768";"7";"";\N;"1";"1";"";""
"491";"1520091768";"10";"\"Foxhound\"";"5";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"5\"]\""
"492";"1520091768";"11";"\"Corgi\"";"5";"0";"1";"\"[\"Corgi\"]\"";"\"[\"5\"]\""
"493";"1520091768";"12";"";\N;"1";"1";"";""
"494";"1520091768";"13";"[\"Berger des Shetland\",\"Epagneul Breton\"]";"5";"0";"1";"\"[\"Foxhound\",\"Epagneul Breton\",\"Berger des Shetland\"]\"";"\"[\"5\"]\""
"496";"1562570581";"5";"[\"Foxhound\",\"Epagneul Breton\"]";"5";"0";"0";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"497";"1562570581";"6";"";\N;"1";"0";"";""
"499";"1562570581";"10";"";\N;"1";"1";"";""
"18";"1580172808";"0";"[\"Colley\",\"Corgi\",\"Berger des Shetland\"]";"6";"0";"0";"\"[\"Corgi\",\"Berger des Shetland\",\"Corgi\",\"Berger des Shetland\"]\"";"\"[\"6\",\"7\",\"7\",\"7\",\"6\"]\""
"30";"1580172808";"1";"[\"Foxhound\",\"Epagneul Breton\"]";"1";"0";"1";"\"[\"Epagneul Breton\",\"Foxhound\"]\"";"\"[\"1\"]\""
"39";"1580172808";"2";"[\"Epagneul Breton\",\"Basset\"]";"2";"0";"1";"\"[\"Basset\",\"Epagneul Breton\"]\"";"\"[\"2\"]\""
"50";"1580172808";"3";"\"Colley\"";"6";"0";"1";"\"[\"Colley\"]\"";"\"[\"6\"]\""
"71";"1580172808";"4";"[\"Beagle\",\"Epagneul Breton\"]";"3";"0";"1";"\"[\"Epagneul Breton\",\"Beagle\"]\"";"\"[\"3\"]\""
"81";"1580172808";"5";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"97";"1580172808";"6";"[\"Foxhound\",\"Berger des Shetland\"]";"3";"0";"1";"\"[\"Berger des Shetland\",\"Foxhound\"]\"";"\"[\"3\"]\""
"111";"1580172808";"7";"\"Colley\"";"6";"0";"1";"\"[\"Colley\"]\"";"\"[\"6\"]\""
"125";"1580172808";"8";"[\"Foxhound\",\"Corgi\",\"Beagle\"]";"1";"0";"1";"\"[\"Foxhound\",\"Corgi\",\"Beagle\"]\"";"\"[\"1\"]\""
"133";"1580172808";"9";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"5\"]\""
"141";"1580172808";"10";"\"Colley\"";"6";"0";"1";"\"[\"Colley\"]\"";"\"[\"6\"]\""
"166";"1580172808";"11";"";\N;"1";"1";"";""
"178";"1580172808";"12";"[\"Foxhound\",\"Epagneul Breton\"]";"2";"0";"1";"\"[\"Foxhound\",\"Epagneul Breton\"]\"";"\"[\"2\"]\""
"196";"1580172808";"13";"[\"Foxhound\",\"Epagneul Breton\",\"Berger des Shetland\"]";"2";"0";"1";"\"[\"Epagneul Breton\",\"Foxhound\",\"Berger des Shetland\"]\"";"\"[\"2\"]\""
"87";"1634678455";"0";"\"Colley\"";"5";"0";"1";"\"[\"Colley\"]\"";"\"[\"5\"]\""
"105";"1634678455";"1";"\"Corgi\"";"5";"0";"1";"\"[\"Corgi\"]\"";"\"[\"5\"]\""
"118";"1634678455";"2";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"5\"]\""
"127";"1634678455";"3";"\"Foxhound\"";"5";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"5\"]\""
"139";"1634678455";"4";"\"Berger des Shetland\"";"5";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"5\"]\""
"152";"1634678455";"5";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"180";"1634678455";"6";"";\N;"1";"0";"";""
"195";"1634678455";"7";"";\N;"1";"0";"";""
"206";"1634678455";"8";"\"Colley\"";"5";"0";"1";"\"[\"Colley\"]\"";"\"[\"5\"]\""
"219";"1634678455";"9";"";\N;"1";"0";"";""
"231";"1634678455";"10";"\"Beagle\"";"5";"0";"1";"\"[\"Beagle\"]\"";"\"[\"5\"]\""
"240";"1634678455";"11";"\"Epagneul Breton\"";"5";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"5\"]\""
"251";"1634678455";"12";"\"Basset\"";"4";"0";"1";"\"[\"Basset\"]\"";"\"[\"4\"]\""
"257";"1634678455";"13";"\"Colley\"";"5";"0";"1";"\"[\"Colley\"]\"";"\"[\"5\"]\""
"426";"1635922549";"0";"\"Berger des Shetland\"";"5";"0";"1";"\"[\"Colley\",\"Berger des Shetland\"]\"";"\"[\"5\"]\""
"428";"1635922549";"1";"\"Foxhound\"";"3";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"3\"]\""
"434";"1635922549";"4";"\"Beagle\"";"5";"0";"1";"\"[\"Beagle\"]\"";"\"[\"5\"]\""
"439";"1635922549";"8";"\"Corgi\"";"3";"0";"1";"\"[\"Corgi\"]\"";"\"[\"3\"]\""
"442";"1635922549";"9";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"5\"]\""
"444";"1635922549";"10";"\"Berger des Shetland\"";"5";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"5\"]\""
"447";"1635922549";"11";"\"Beagle\"";"4";"0";"1";"\"[\"Beagle\"]\"";"\"[\"4\"]\""
"284";"1691485120";"0";"[\"Colley\",\"Berger des Shetland\",\"Basset\"]";"4";"0";"1";"\"[\"Colley\",\"Berger des Shetland\",\"Basset\"]\"";"\"[\"4\"]\""
"293";"1691485120";"1";"\"Corgi\"";"5";"0";"1";"\"[\"Corgi\"]\"";"\"[\"5\"]\""
"302";"1691485120";"2";"[\"Beagle\",\"Basset\"]";"3";"0";"1";"\"[\"Basset\",\"Beagle\"]\"";"\"[\"3\"]\""
"311";"1691485120";"3";"[\"Colley\",\"Berger des Shetland\",\"Epagneul Breton\"]";"4";"0";"1";"\"[\"Epagneul Breton\",\"Berger des Shetland\",\"Colley\"]\"";"\"[\"4\"]\""
"316";"1691485120";"4";"[\"Beagle\",\"Basset\"]";"5";"0";"1";"\"[\"Beagle\",\"Basset\"]\"";"\"[\"5\"]\""
"330";"1691485120";"5";"[\"Corgi\",\"Beagle\",\"Basset\"]";"3";"0";"1";"\"[\"Corgi\",\"Beagle\",\"Basset\"]\"";"\"[\"4\",\"3\"]\""
"336";"1691485120";"6";"[\"Beagle\",\"Basset\"]";"4";"0";"1";"\"[\"Beagle\",\"Basset\"]\"";"\"[\"4\"]\""
"340";"1691485120";"7";"[\"Colley\",\"Foxhound\"]";"2";"0";"1";"\"[\"Colley\",\"Foxhound\"]\"";"\"[\"2\"]\""
"346";"1691485120";"8";"[\"Corgi\",\"Beagle\"]";"4";"0";"1";"\"[\"Beagle\",\"Corgi\"]\"";"\"[\"4\"]\""
"353";"1691485120";"9";"[\"Basset\",\"Epagneul Breton\"]";"5";"0";"1";"\"[\"Basset\",\"Epagneul Breton\"]\"";"\"[\"4\",\"5\"]\""
"358";"1691485120";"10";"[\"Berger des Shetland\",\"Foxhound\"]";"5";"0";"1";"\"[\"Berger des Shetland\",\"Foxhound\"]\"";"\"[\"5\"]\""
"363";"1691485120";"11";"[\"Beagle\",\"Basset\"]";"4";"0";"1";"\"[\"Beagle\",\"Basset\"]\"";"\"[\"4\"]\""
"371";"1691485120";"12";"[\"Beagle\",\"Foxhound\"]";"3";"0";"1";"\"[\"Foxhound\",\"Beagle\"]\"";"\"[\"3\"]\""
"378";"1691485120";"13";"[\"Beagle\",\"Basset\"]";"4";"0";"1";"\"[\"Beagle\",\"Basset\"]\"";"\"[\"4\"]\""
"298";"1700539932";"0";"\"Berger des Shetland\"";"5";"0";"1";"\"[\"Colley\",\"Berger des Shetland\"]\"";"\"[\"5\"]\""
"308";"1700539932";"3";"";\N;"1";"1";"";""
"319";"1700539932";"4";"";\N;"1";"1";"";""
"329";"1700539932";"7";"";\N;"1";"1";"";""
"337";"1700539932";"11";"";\N;"1";"1";"";""
"341";"1700539932";"13";"";\N;"1";"1";"";""
"23";"1814769211";"0";"\"Colley\"";"7";"0";"1";"\"[\"Colley\"]\"";"\"[\"7\"]\""
"28";"1814769211";"1";"\"Corgi\"";"7";"0";"1";"\"[\"Corgi\"]\"";"\"[\"7\"]\""
"40";"1814769211";"2";"\"Basset\"";"7";"0";"1";"\"[\"Basset\"]\"";"\"[\"7\"]\""
"84";"1814769211";"3";"\"Colley\"";"7";"0";"1";"\"[\"Colley\"]\"";"\"[\"7\"]\""
"106";"1814769211";"4";"\"Beagle\"";"7";"0";"1";"\"[\"Beagle\"]\"";"\"[\"7\"]\""
