"log_id";"user";"currenttrial";"img";"goodanswer";"answer";"answerhistory";"isgoodanswer";"certitude";"certitudeHistory";"timestamp";"time"
"46";"637932881";"5";"173";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"6";"""[""6""]""";"1669217989853";"193895"
"92";"637932881";"7";"178";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Beagle"",""Foxhound""]""";"1";"6";"""[""7"",""7"",""6""]""";"1669217989853";"300483"
"31";"709778383";"2";"88";"Basset";"[""Beagle"",""Basset"",""Foxhound""]";"""[""Basset"",""Beagle"",""Foxhound""]""";"1";"7";"""[""7""]""";"1669218074400";"77940"
"64";"709778383";"6";"90";"Basset";"[""Basset"",""Foxhound""]";"""[""Basset"",""Foxhound""]""";"1";"6";"""[""6""]""";"1669218074400";"151805"
"23";"709778383";"1";"117";"Epagneul Breton";"[""Epagneul Breton"",""Foxhound""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"7";"""[""7""]""";"1669218074400";"62039"
"58";"709778383";"5";"123";"Epagneul Breton";"[""Beagle"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"6";"""[""6""]""";"1669218074400";"137361"
"12";"709778383";"0";"124";"Beagle";"[""Beagle"",""Basset"",""Foxhound""]";"""[""Beagle"",""Foxhound"",""Basset"",""Beagle""]""";"1";"7";"""[""7"",""7""]""";"1669218074400";"37132"
"49";"709778383";"4";"125";"Beagle";"[""Beagle"",""Foxhound""]";"""[""Beagle"",""Foxhound""]""";"1";"6";"""[""6""]""";"1669218074400";"116885"
"40";"709778383";"3";"127";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Beagle""]""";"1";"6";"""[""6""]""";"1669218074400";"95732"
"68";"709778383";"7";"129";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Beagle""]""";"1";"6";"""[""6""]""";"1669218074400";"165958"
"198";"724339378";"1";"30";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""5"",""6""]""";"1669218615367";"141899"
"215";"724339378";"5";"31";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669218615367";"202613"
"164";"724339378";"0";"35";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669218615367";"45116"
"202";"724339378";"2";"39";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218615367";"157684"
"217";"724339378";"6";"40";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669218615367";"211573"
"206";"724339378";"3";"43";"Foxhound";"[""Foxhound"",""Epagneul Breton""]";"""[""Foxhound"",""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669218615367";"171485"
"220";"724339378";"7";"44";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"6";"""[""6""]""";"1669218615367";"225986"
"210";"724339378";"4";"45";"Beagle";"[""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound""]""";"0";"5";"""[""5""]""";"1669218615367";"191830"
"388";"836993022";"2";"132";"Basset";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Foxhound"",""Basset"",""Foxhound"",""Beagle""]""";"1";"4";"""[""4"",""4"",""4""]""";"1669221150423";"153108"
"392";"836993022";"6";"134";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""5"",""6"",""6""]""";"1669221150423";"358108"
"386";"836993022";"0";"160";"Beagle";"[""Beagle"",""Epagneul Breton""]";"""[""Beagle"",""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669221150423";"51635"
"390";"836993022";"4";"163";"Beagle";"[""Beagle"",""Epagneul Breton""]";"""[""Beagle"",""Epagneul Breton"",""Basset""]""";"1";"4";"""[""4""]""";"1669221150423";"241478"
"387";"836993022";"1";"174";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669221150423";"82616"
"391";"836993022";"5";"175";"Epagneul Breton";"[""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669221150423";"279521"
"389";"836993022";"3";"179";"Foxhound";"[""Beagle"",""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound"",""Beagle""]""";"1";"4";"""[""4""]""";"1669221150423";"176697"
"393";"836993022";"7";"180";"Foxhound";"[""Beagle"",""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound"",""Epagneul Breton"",""Beagle""]""";"1";"4";"""[""4""]""";"1669221150423";"382599"
"146";"894428027";"2";"366";"Basset";"[""Basset"",""Epagneul Breton""]";"""[""Basset"",""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669218551336";"49285"
"141";"894428027";"1";"367";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218551336";"25327"
"182";"894428027";"6";"368";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669218551336";"146531"
"151";"894428027";"3";"372";"Foxhound";"[""Beagle"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Beagle""]""";"0";"5";"""[""5""]""";"1669218551336";"78539"
"187";"894428027";"7";"374";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"7";"""[""7""]""";"1669218551336";"159238"
"140";"894428027";"0";"375";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"7";"""[""7""]""";"1669218551336";"7621"
"159";"894428027";"4";"377";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"4";"""[""4""]""";"1669218551336";"97018"
"171";"894428027";"5";"380";"Epagneul Breton";"[""Foxhound"",""Epagneul Breton""]";"""[""Foxhound"",""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669218551336";"124400"
"60";"955169013";"2";"84";"Basset";"[""Beagle""]";"""[""Basset"",""Beagle""]""";"0";"6";"""[""6""]""";"1669218144275";"75151"
"90";"955169013";"6";"87";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669218144275";"143100"
"45";"955169013";"1";"94";"Epagneul Breton";"[""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"3";"""[""3""]""";"1669218144275";"33826"
"85";"955169013";"5";"111";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669218144275";"133538"
"35";"955169013";"0";"119";"Beagle";"[""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound""]""";"0";"3";"""[""3""]""";"1669218144275";"14456"
"69";"955169013";"3";"120";"Foxhound";"[""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"3";"""[""3""]""";"1669218144275";"98366"
"76";"955169013";"4";"122";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669218144275";"116402"
"97";"955169013";"7";"126";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"5";"""[""5""]""";"1669218144275";"161215"
"207";"963668589";"2";"249";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""2"",""6""]""";"1669218737624";"51350"
"216";"963668589";"6";"261";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218737624";"83903"
"197";"963668589";"0";"276";"Beagle";"[""Beagle""]";"""[""Basset"",""Beagle""]""";"1";"5";"""[""5""]""";"1669218737624";"16476"
"209";"963668589";"3";"281";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669218737624";"65131"
"204";"963668589";"1";"283";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"5";"""[""5""]""";"1669218737624";"41220"
"212";"963668589";"4";"284";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1669218737624";"74248"
"214";"963668589";"5";"286";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218737624";"80158"
"218";"963668589";"7";"292";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669218737624";"89452"
"143";"1230588147";"0";"329";"Beagle";"[""Epagneul Breton"",""Basset""]";"""[""Epagneul Breton"",""Basset"",""Basset""]""";"0";"6";"""[""6"",""1"",""6""]""";"1669218566124";"21473"
"167";"1230588147";"4";"334";"Beagle";"[""Foxhound"",""Epagneul Breton"",""Basset"",""Beagle""]";"""[""Foxhound"",""Epagneul Breton"",""Basset"",""Beagle""]""";"1";"7";"""[""7""]""";"1669218566124";"99178"
"149";"1230588147";"2";"344";"Basset";"[""Foxhound"",""Epagneul Breton"",""Beagle""]";"""[""Foxhound"",""Epagneul Breton"",""Beagle""]""";"0";"6";"""[""6""]""";"1669218566124";"55076"
"179";"1230588147";"6";"346";"Basset";"[""Foxhound"",""Epagneul Breton"",""Beagle""]";"""[""Foxhound"",""Epagneul Breton"",""Beagle""]""";"0";"6";"""[""6""]""";"1669218566124";"123349"
"147";"1230588147";"1";"351";"Epagneul Breton";"[""Foxhound"",""Epagneul Breton"",""Basset"",""Beagle""]";"""[""Foxhound"",""Epagneul Breton"",""Basset"",""Beagle""]""";"1";"7";"""[""7""]""";"1669218566124";"37068"
"172";"1230588147";"5";"352";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669218566124";"110167"
"153";"1230588147";"3";"356";"Foxhound";"[""Foxhound"",""Epagneul Breton"",""Basset"",""Beagle""]";"""[""Basset"",""Foxhound"",""Beagle"",""Epagneul Breton"",""Basset""]""";"1";"7";"""[""6"",""7""]""";"1669218566124";"66309"
"184";"1230588147";"7";"357";"Foxhound";"[""Foxhound"",""Basset"",""Beagle""]";"""[""Foxhound"",""Basset"",""Beagle""]""";"1";"6";"""[""6""]""";"1669218566124";"135714"
"95";"1256197274";"2";"265";"Basset";"[""Foxhound"",""Basset""]";"""[""Foxhound"",""Basset""]""";"1";"3";"""[""3""]""";"1669218244746";"55266"
"107";"1256197274";"6";"270";"Basset";"[""Foxhound"",""Basset"",""Beagle""]";"""[""Foxhound"",""Beagle"",""Basset"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669218244746";"102221"
"81";"1256197274";"0";"290";"Beagle";"[""Foxhound"",""Basset"",""Beagle""]";"""[""Beagle"",""Basset"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669218244746";"22078"
"102";"1256197274";"4";"291";"Beagle";"[""Foxhound"",""Basset"",""Beagle""]";"""[""Foxhound"",""Beagle"",""Basset"",""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669218244746";"79144"
"87";"1256197274";"1";"293";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669218244746";"37857"
"106";"1256197274";"5";"301";"Epagneul Breton";"[""Foxhound"",""Basset"",""Beagle""]";"""[""Beagle"",""Basset"",""Foxhound""]""";"0";"5";"""[""5""]""";"1669218244746";"88545"
"99";"1256197274";"3";"303";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669218244746";"67020"
"111";"1256197274";"7";"304";"Foxhound";"[""Foxhound"",""Basset""]";"""[""Foxhound"",""Basset""]""";"1";"5";"""[""5""]""";"1669218244746";"113882"
"311";"1320251873";"2";"91";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669219222987";"91544"
"319";"1320251873";"6";"92";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669219222987";"178647"
"303";"1320251873";"0";"130";"Beagle";"[""Beagle"",""Epagneul Breton"",""Foxhound""]";"""[""Foxhound"",""Epagneul Breton"",""Beagle"",""Basset""]""";"1";"5";"""[""5""]""";"1669219222987";"41224"
"309";"1320251873";"1";"131";"Epagneul Breton";"[""Beagle"",""Epagneul Breton"",""Foxhound""]";"""[""Epagneul Breton"",""Foxhound"",""Beagle""]""";"1";"5";"""[""5""]""";"1669219222987";"75451"
"317";"1320251873";"4";"133";"Beagle";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Beagle""]""";"1";"5";"""[""5""]""";"1669219222987";"135812"
"315";"1320251873";"3";"136";"Foxhound";"[""Beagle"",""Epagneul Breton"",""Foxhound""]";"""[""Foxhound"",""Epagneul Breton"",""Beagle""]""";"1";"6";"""[""6""]""";"1669219222987";"109917"
"321";"1320251873";"7";"137";"Foxhound";"[""Beagle"",""Epagneul Breton"",""Foxhound""]";"""[""Beagle"",""Epagneul Breton"",""Foxhound""]""";"1";"6";"""[""6""]""";"1669219222987";"191253"
"318";"1320251873";"5";"141";"Epagneul Breton";"[""Beagle"",""Epagneul Breton"",""Foxhound""]";"""[""Epagneul Breton"",""Foxhound"",""Beagle""]""";"1";"6";"""[""5"",""6""]""";"1669219222987";"159959"
"192";"1330875678";"2";"273";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218691426";"36833"
"201";"1330875678";"6";"275";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218691426";"78664"
"186";"1330875678";"0";"298";"Beagle";"[""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"5";"""[""5""]""";"1669218691426";"15239"
"196";"1330875678";"4";"300";"Beagle";"[""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"4";"""[""4""]""";"1669218691426";"59250"
"194";"1330875678";"3";"306";"Foxhound";"[""Epagneul Breton"",""Foxhound""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669218691426";"44909"
"203";"1330875678";"7";"308";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"7";"""[""7""]""";"1669218691426";"83986"
"190";"1330875678";"1";"312";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218691426";"30588"
"199";"1330875678";"5";"313";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""7"",""6""]""";"1669218691426";"68455"
"278";"1333866811";"1";"33";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669219073360";"57126"
"304";"1333866811";"5";"36";"Epagneul Breton";"[""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"5";"""[""5""]""";"1669219073360";"193173"
"287";"1333866811";"2";"42";"Basset";"[""Basset"",""Foxhound""]";"""[""Epagneul Breton"",""Basset"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669219073360";"103347"
"292";"1333866811";"3";"46";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Beagle"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669219073360";"126503"
"308";"1333866811";"6";"47";"Basset";"[""Epagneul Breton"",""Beagle"",""Basset"",""Foxhound""]";"""[""Beagle"",""Basset"",""Foxhound"",""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669219073360";"223947"
"271";"1333866811";"0";"52";"Beagle";"[""Beagle"",""Foxhound""]";"""[""Beagle"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669219073360";"28078"
"299";"1333866811";"4";"55";"Beagle";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Beagle""]""";"1";"5";"""[""5""]""";"1669219073360";"156509"
"313";"1333866811";"7";"58";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Beagle"",""Foxhound""]""";"1";"5";"""[""5""]""";"1669219073360";"245528"
"4";"1347179295";"2";"176";"Basset";"[""Basset"",""Beagle""]";"""[""Basset"",""Beagle""]""";"1";"3";"""[""3""]""";"1669217976117";"62792"
"24";"1347179295";"6";"187";"Basset";"[""Foxhound"",""Basset""]";"""[""Basset"",""Foxhound""]""";"1";"2";"""[""2""]""";"1669217976117";"161403"
"7";"1347179295";"3";"211";"Foxhound";"[""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"2";"""[""2""]""";"1669217976117";"90903"
"32";"1347179295";"7";"214";"Foxhound";"[""Basset""]";"""[""Basset""]""";"0";"5";"""[""5""]""";"1669217976117";"178641"
"1";"1347179295";"0";"218";"Beagle";"[""Basset"",""Beagle""]";"""[""Basset"",""Beagle""]""";"1";"6";"""[""6""]""";"1669217976117";"16859"
"2";"1347179295";"1";"222";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669217976117";"46867"
"13";"1347179295";"5";"223";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""3"",""5""]""";"1669217976117";"138113"
"9";"1347179295";"4";"226";"Beagle";"[""Basset""]";"""[""Basset"",""Beagle""]""";"0";"3";"""[""3""]""";"1669217976117";"111447"
"116";"1458874714";"2";"225";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218331819";"38510"
"124";"1458874714";"6";"236";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218331819";"113118"
"117";"1458874714";"3";"248";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669218331819";"46870"
"126";"1458874714";"7";"251";"Foxhound";"[""Beagle""]";"""[""Foxhound"",""Beagle""]""";"0";"7";"""[""7""]""";"1669218331819";"124292"
"112";"1458874714";"1";"255";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218331819";"27991"
"123";"1458874714";"5";"259";"Epagneul Breton";"[""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"6";"""[""6""]""";"1669218331819";"93300"
"108";"1458874714";"0";"264";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""6"",""7""]""";"1669218331819";"15166"
"120";"1458874714";"4";"266";"Beagle";"[""Beagle"",""Basset""]";"""[""Basset"",""Beagle""]""";"1";"7";"""[""5"",""7""]""";"1669218331819";"65310"
"227";"1498868362";"2";"295";"Basset";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset""]""";"1";"6";"""[""6""]""";"1669218715567";"188170"
"265";"1498868362";"6";"296";"Basset";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset""]""";"1";"6";"""[""6""]""";"1669218715567";"356819"
"205";"1498868362";"0";"310";"Beagle";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset"",""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669218715567";"63368"
"248";"1498868362";"4";"314";"Beagle";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset""]""";"1";"6";"""[""6""]""";"1669218715567";"262208"
"234";"1498868362";"3";"320";"Foxhound";"[""Beagle"",""Epagneul Breton"",""Foxhound""]";"""[""Foxhound"",""Epagneul Breton"",""Beagle""]""";"1";"6";"""[""6""]""";"1669218715567";"225655"
"270";"1498868362";"7";"328";"Foxhound";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset""]""";"1";"5";"""[""5""]""";"1669218715567";"379218"
"211";"1498868362";"1";"330";"Epagneul Breton";"[""Epagneul Breton"",""Foxhound"",""Basset""]";"""[""Epagneul Breton"",""Foxhound"",""Basset""]""";"1";"6";"""[""6""]""";"1669218715567";"95602"
"262";"1498868362";"5";"331";"Epagneul Breton";"[""Epagneul Breton"",""Foxhound"",""Basset""]";"""[""Epagneul Breton"",""Foxhound"",""Basset""]""";"1";"6";"""[""6""]""";"1669218715567";"337723"
"144";"1634046242";"2";"169";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218520760";"75230"
"178";"1634046242";"6";"170";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218520760";"167757"
"155";"1634046242";"3";"204";"Foxhound";"[""Foxhound"",""Beagle""]";"""[""Beagle"",""Foxhound""]""";"1";"6";"""[""6""]""";"1669218520760";"115948"
"181";"1634046242";"7";"209";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"7";"""[""7""]""";"1669218520760";"172874"
"137";"1634046242";"0";"213";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1669218520760";"17798"
"163";"1634046242";"4";"216";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"7";"""[""7""]""";"1669218520760";"139095"
"142";"1634046242";"1";"220";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218520760";"57212"
"168";"1634046242";"5";"221";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218520760";"145496"
"119";"1645147589";"2";"194";"Basset";"[""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"0";"1";"""[""1""]""";"1669218224459";"164180"
"131";"1645147589";"6";"195";"Basset";"[""Foxhound"",""Basset""]";"""[""Foxhound"",""Basset""]""";"1";"2";"""[""2""]""";"1669218224459";"277086"
"125";"1645147589";"3";"227";"Foxhound";"[""Foxhound"",""Basset"",""Epagneul Breton"",""Beagle""]";"""[""Foxhound"",""Basset"",""Epagneul Breton"",""Beagle""]""";"1";"1";"""[""1""]""";"1669218224459";"222614"
"115";"1645147589";"1";"232";"Epagneul Breton";"[""Foxhound"",""Basset"",""Beagle""]";"""[""Foxhound"",""Basset"",""Beagle""]""";"0";"2";"""[""2""]""";"1669218224459";"145538"
"103";"1645147589";"0";"233";"Beagle";"[""Basset"",""Epagneul Breton"",""Beagle""]";"""[""Epagneul Breton"",""Basset"",""Foxhound"",""Beagle""]""";"1";"5";"""[""5""]""";"1669218224459";"103618"
"133";"1645147589";"7";"234";"Foxhound";"[""Foxhound"",""Epagneul Breton"",""Beagle""]";"""[""Foxhound"",""Epagneul Breton"",""Beagle""]""";"1";"1";"""[""1""]""";"1669218224459";"292468"
"128";"1645147589";"4";"240";"Beagle";"[""Foxhound"",""Basset"",""Epagneul Breton"",""Beagle""]";"""[""Foxhound"",""Basset"",""Epagneul Breton"",""Beagle""]""";"1";"1";"""[""1""]""";"1669218224459";"247875"
"129";"1645147589";"5";"242";"Epagneul Breton";"[""Foxhound"",""Basset""]";"""[""Foxhound"",""Basset""]""";"0";"3";"""[""3""]""";"1669218224459";"265069"
"260";"1692194150";"2";"246";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"3";"""[""3""]""";"1669218950453";"96869"
"275";"1692194150";"6";"247";"Basset";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"7";"""[""7""]""";"1669218950453";"174802"
"264";"1692194150";"3";"269";"Foxhound";"[""Basset""]";"""[""Basset""]""";"0";"7";"""[""7""]""";"1669218950453";"115623"
"247";"1692194150";"0";"272";"Beagle";"[""Epagneul Breton"",""Foxhound""]";"""[""Foxhound"",""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669218950453";"26619"
"267";"1692194150";"4";"274";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"6";"""[""6""]""";"1669218950453";"126609"
"279";"1692194150";"7";"277";"Foxhound";"[""Beagle""]";"""[""Beagle"",""Foxhound""]""";"0";"7";"""[""7""]""";"1669218950453";"187880"
"255";"1692194150";"1";"280";"Epagneul Breton";"[""Basset""]";"""[""Basset""]""";"0";"5";"""[""5""]""";"1669218950453";"64986"
"274";"1692194150";"5";"282";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669218950453";"166927"
"325";"1762452470";"2";"190";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"6";"""[""6""]""";"1669219268596";"188252"
"336";"1762452470";"6";"191";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669219268596";"385165"
"329";"1762452470";"3";"219";"Foxhound";"[""Basset"",""Epagneul Breton""]";"""[""Basset"",""Epagneul Breton""]""";"0";"6";"""[""6""]""";"1669219268596";"256160"
"337";"1762452470";"7";"224";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669219268596";"408114"
"320";"1762452470";"1";"228";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669219268596";"138995"
"316";"1762452470";"0";"229";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669219268596";"67544"
"335";"1762452470";"5";"230";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669219268596";"358592"
"334";"1762452470";"4";"231";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1669219268596";"338095"
"44";"1883258790";"2";"75";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669218149711";"27551"
"80";"1883258790";"6";"78";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669218149711";"115846"
"39";"1883258790";"1";"82";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1669218149711";"18204"
"74";"1883258790";"5";"85";"Epagneul Breton";"[""Beagle"",""Foxhound"",""Epagneul Breton""]";"""[""Epagneul Breton"",""Foxhound"",""Beagle""]""";"1";"5";"""[""5""]""";"1669218149711";"106220"
"51";"1883258790";"3";"107";"Foxhound";"[""Beagle"",""Basset""]";"""[""Basset"",""Beagle""]""";"0";"2";"""[""2""]""";"1669218149711";"44534"
"83";"1883258790";"7";"108";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"7";"""[""7""]""";"1669218149711";"122995"
"37";"1883258790";"0";"110";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1669218149711";"12108"
"65";"1883258790";"4";"112";"Beagle";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset""]""";"1";"6";"""[""6""]""";"1669218149711";"79739"
"364";"1883840430";"2";"149";"Basset";"[""Beagle"",""Foxhound"",""Basset""]";"""[""Beagle"",""Foxhound"",""Basset""]""";"1";"4";"""[""4""]""";"1669219849256";"253628"
"368";"1883840430";"6";"150";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669219849256";"432516"
"365";"1883840430";"3";"192";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Beagle""]""";"1";"2";"""[""2""]""";"1669219849256";"301028"
"369";"1883840430";"7";"193";"Foxhound";"[""Beagle"",""Foxhound""]";"""[""Foxhound"",""Basset"",""Beagle""]""";"1";"6";"""[""6""]""";"1669219849256";"544851"
"359";"1883840430";"1";"197";"Epagneul Breton";"[""Epagneul Breton"",""Basset""]";"""[""Basset"",""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669219849256";"172108"
"354";"1883840430";"0";"199";"Beagle";"[""Beagle"",""Foxhound""]";"""[""Beagle"",""Epagneul Breton"",""Foxhound"",""Foxhound"",""Foxhound""]""";"1";"5";"""[""2"",""4"",""5"",""3"",""5""]""";"1669219849256";"92634"
